epoch,loss_epoch,loss_step,step,val/loss_epoch,val/loss_step
0,,0.5600267648696899,9,,
0,,0.5273061990737915,19,,
0,,0.3147687315940857,29,,
0,,0.2269294559955597,39,,
0,,0.23984643816947937,49,,
0,,0.25828632712364197,59,,
0,,0.15233343839645386,69,,
0,,0.165836364030838,79,,
,,,0,,0.017870362848043442
,,,1,,0.02193990722298622
,,,2,,0.010026471689343452
,,,3,,0.01556685846298933
,,,4,,0.05148184671998024
,,,5,,0.012513313442468643
,,,6,,0.007195096462965012
,,,7,,0.010514986701309681
,,,8,,0.026471508666872978
,,,9,,0.009942757897078991
,,,10,,0.012809381820261478
,,,11,,0.009855469688773155
,,,12,,0.01330379955470562
,,,13,,0.009057162329554558
,,,14,,0.012243151664733887
,,,15,,0.012231390923261642
,,,16,,0.028307169675827026
,,,17,,0.04454965516924858
,,,18,,0.029360847547650337
,,,19,,0.01331137865781784
,,,20,,0.007694682572036982
,,,21,,0.02944847382605076
,,,22,,0.014571014791727066
,,,23,,0.012960895895957947
,,,24,,0.018026139587163925
,,,25,,0.03155898302793503
,,,26,,0.024519924074411392
,,,27,,0.06772439181804657
,,,28,,0.105089470744133
,,,29,,0.09831034392118454
,,,30,,0.09492833912372589
,,,31,,0.10445287078619003
,,,32,,0.08892170339822769
,,,33,,0.19771543145179749
,,,34,,0.11722736805677414
,,,35,,0.08727169781923294
,,,36,,0.08694527298212051
,,,37,,0.07380491495132446
,,,38,,0.07448361814022064
,,,39,,0.0926436185836792
,,,40,,0.0779188796877861
,,,41,,0.10550997406244278
,,,42,,0.13877730071544647
,,,43,,0.13509327173233032
,,,44,,0.08483437448740005
,,,45,,0.17150701582431793
,,,46,,0.13867312669754028
,,,47,,0.08638881146907806
,,,48,,0.1333320438861847
,,,49,,0.06318959593772888
,,,50,,0.07216271758079529
,,,51,,0.0884270966053009
,,,52,,0.060722559690475464
,,,53,,0.08503340184688568
,,,54,,0.09533863514661789
,,,55,,0.12184254825115204
,,,56,,0.14133220911026
,,,57,,0.08400149643421173
,,,58,,0.13122029602527618
,,,59,,0.06878222525119781
,,,60,,0.10275914520025253
,,,61,,0.07597097009420395
,,,62,,0.07123199850320816
,,,63,,0.10681943595409393
,,,64,,0.07741083949804306
,,,65,,0.038153696805238724
,,,66,,0.06528672575950623
,,,67,,0.14412370324134827
,,,68,,0.09419660270214081
,,,69,,0.03242852911353111
,,,70,,0.06307075917720795
,,,71,,0.02045568823814392
,,,72,,0.026533735916018486
,,,73,,0.012556752189993858
,,,74,,0.019749771803617477
,,,75,,0.022963207215070724
,,,76,,0.01821809634566307
,,,77,,0.015974128618836403
,,,78,,0.016350246965885162
,,,79,,0.01214513648301363
,,,80,,0.03329232335090637
,,,81,,0.020853012800216675
,,,82,,0.012510089203715324
,,,83,,0.01676035299897194
,,,84,,0.22963333129882812
,,,85,,0.2783140242099762
,,,86,,0.33292442560195923
,,,87,,0.7472313642501831
,,,88,,0.641623854637146
,,,89,,0.47440603375434875
,,,90,,0.50682532787323
,,,91,,0.4979810118675232
,,,92,,0.28230366110801697
,,,93,,0.2531401515007019
,,,94,,0.26950526237487793
,,,95,,0.2273644506931305
,,,96,,0.23366284370422363
,,,97,,0.23675838112831116
,,,98,,0.24322213232517242
,,,99,,0.23194953799247742
,,,100,,0.24117150902748108
,,,101,,0.25064441561698914
,,,102,,0.2601832449436188
,,,103,,0.21170175075531006
,,,104,,0.26625770330429077
,,,105,,0.23953886330127716
,,,106,,0.2613266706466675
,,,107,,0.2426087111234665
,,,108,,0.23015522956848145
,,,109,,0.26197224855422974
,,,110,,0.24728989601135254
,,,111,,0.21275866031646729
,,,112,,0.24797892570495605
,,,113,,0.24785958230495453
,,,114,,0.38546913862228394
,,,115,,0.38979631662368774
,,,116,,0.29406583309173584
,,,117,,0.1892705261707306
,,,118,,0.20689944922924042
,,,119,,0.21087418496608734
,,,120,,0.18495607376098633
,,,121,,0.19724145531654358
,,,122,,0.20255614817142487
,,,123,,0.19645515084266663
,,,124,,0.20710767805576324
,,,125,,0.2135690599679947
,,,126,,0.17858758568763733
,,,127,,0.20092305541038513
,,,128,,0.20518146455287933
,,,129,,0.21451689302921295
,,,130,,0.19857099652290344
,,,131,,0.2068779319524765
,,,132,,0.22049520909786224
,,,133,,0.21999038755893707
,,,134,,0.2184775173664093
,,,135,,0.20501752197742462
,,,136,,0.2059302031993866
,,,137,,0.205543652176857
,,,138,,0.18595728278160095
,,,139,,0.19117899239063263
,,,140,,0.1869613230228424
,,,141,,0.17591241002082825
,,,142,,0.18083661794662476
,,,143,,0.17971834540367126
,,,144,,0.16755080223083496
,,,145,,0.1902899146080017
,,,146,,0.17569278180599213
,,,147,,0.19404608011245728
,,,148,,0.16359633207321167
,,,149,,0.17438070476055145
,,,150,,0.17965824902057648
,,,151,,0.1933331936597824
,,,152,,0.18856152892112732
,,,153,,0.18805530667304993
,,,154,,0.18652138113975525
,,,155,,0.1795680671930313
,,,156,,0.1882651448249817
,,,157,,0.1783282607793808
,,,158,,0.1842111200094223
,,,159,,0.18390190601348877
,,,160,,0.1941300630569458
,,,161,,0.23267321288585663
,,,162,,0.24964579939842224
,,,163,,0.2205885648727417
,,,164,,0.23509833216667175
,,,165,,0.21655738353729248
,,,166,,0.19572727382183075
,,,167,,0.19947516918182373
,,,168,,0.26981449127197266
,,,169,,0.2337781935930252
,,,170,,0.2006896585226059
,,,171,,0.2478938102722168
,,,172,,0.23045115172863007
,,,173,,0.25995194911956787
,,,174,,0.2209482192993164
,,,175,,0.211475670337677
,,,176,,0.23232877254486084
,,,177,,0.22871562838554382
,,,178,,0.21994885802268982
,,,179,,0.24806441366672516
,,,180,,0.22003525495529175
,,,181,,0.22382886707782745
,,,182,,0.2581421136856079
,,,183,,0.23880033195018768
,,,184,,0.17244139313697815
,,,185,,0.19816158711910248
,,,186,,0.09690307080745697
,,,187,,0.13299046456813812
,,,188,,0.22456896305084229
,,,189,,0.1596347987651825
,,,190,,0.18344195187091827
,,,191,,0.1978326141834259
,,,192,,0.15215890109539032
,,,193,,0.06123965606093407
,,,194,,0.18489035964012146
,,,195,,0.1424804925918579
,,,196,,0.06523319333791733
,,,197,,0.04505884647369385
,,,198,,0.05970950797200203
,,,199,,0.01911560446023941
,,,200,,0.1321522295475006
,,,201,,0.03111889958381653
,,,202,,0.07966382056474686
,,,203,,0.03911399841308594
,,,204,,0.054666850715875626
,,,205,,0.08582809567451477
,,,206,,0.07846178114414215
,,,207,,0.07839266955852509
,,,208,,0.09915606677532196
,,,209,,0.08602380007505417
,,,210,,0.12359248101711273
,,,211,,0.06550067663192749
,,,212,,0.1677940934896469
,,,213,,0.1453809142112732
,,,214,,0.13205337524414062
,,,215,,0.137046217918396
,,,216,,0.17651697993278503
,,,217,,0.12385188788175583
,,,218,,0.12796102464199066
,,,219,,0.16676229238510132
,,,220,,0.1312054991722107
,,,221,,0.15627428889274597
,,,222,,0.1321181356906891
,,,223,,0.14289098978042603
,,,224,,0.1484970599412918
,,,225,,0.14486080408096313
,,,226,,0.14547468721866608
,,,227,,0.14491447806358337
,,,228,,0.08660640567541122
0,,,80,0.15060460567474365,
0,0.3148891031742096,,80,,
1,,0.1149035096168518,89,,
1,,0.09535408765077591,99,,
1,,0.09362878650426865,109,,
1,,0.08158910274505615,119,,
1,,0.06263234466314316,129,,
1,,0.07581119984388351,139,,
1,,0.056875795125961304,149,,
1,,0.07319371402263641,159,,
,,,229,,0.006291736848652363
,,,230,,0.006643687374889851
,,,231,,0.005593235604465008
,,,232,,0.005946129094809294
,,,233,,0.01390125323086977
,,,234,,0.0058589233085513115
,,,235,,0.004732898902148008
,,,236,,0.005053202621638775
,,,237,,0.00877770408987999
,,,238,,0.004753236658871174
,,,239,,0.0055246502161026
,,,240,,0.005429520271718502
,,,241,,0.006506313569843769
,,,242,,0.004536785650998354
,,,243,,0.005655442364513874
,,,244,,0.005148571915924549
,,,245,,0.006664527580142021
,,,246,,0.012169783934950829
,,,247,,0.008628502488136292
,,,248,,0.006593255326151848
,,,249,,0.004210246726870537
,,,250,,0.007299256976693869
,,,251,,0.005410017445683479
,,,252,,0.006090910639613867
,,,253,,0.005940529517829418
,,,254,,0.011849882081151009
,,,255,,0.007021646946668625
,,,256,,0.03330761939287186
,,,257,,0.05819812789559364
,,,258,,0.05425773561000824
,,,259,,0.04985345900058746
,,,260,,0.05371164530515671
,,,261,,0.05140582472085953
,,,262,,0.13427390158176422
,,,263,,0.07255475223064423
,,,264,,0.04987969249486923
,,,265,,0.04782161861658096
,,,266,,0.039884958416223526
,,,267,,0.033630482852458954
,,,268,,0.04921957105398178
,,,269,,0.03635478764772415
,,,270,,0.04787904769182205
,,,271,,0.07720761001110077
,,,272,,0.06617230921983719
,,,273,,0.040523920208215714
,,,274,,0.0943746417760849
,,,275,,0.061712153255939484
,,,276,,0.03316422179341316
,,,277,,0.06947264820337296
,,,278,,0.03504497557878494
,,,279,,0.03497108817100525
,,,280,,0.04434068128466606
,,,281,,0.021136242896318436
