model_seed,split,condition,pde,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
42,full_test,all,gs_theta,0.010756445676088333,0.031379984319210054,0.09623639732599258,0.18116534352302552,0.2548048794269562,0.30005321502685545,0.3418367266654968,0.4218960404396057,0.5217637896537781,0.6149461507797241,0.6936470031738281,0.7540364503860474,0.799791407585144,0.8385621666908264,0.8787402868270874,0.9172138214111328,0.9507437348365784,0.9765875577926636,0.9908396005630493,0.9991102457046509,1.005718994140625,1.0098678112030028,1.0128000497817993,1.0145486831665038,1.0150553226470946,1.015490460395813,1.0159953355789184,1.0171767473220825,1.0182824850082397
42,full_test,all,gs_iota,0.012026786431670189,0.020925141498446466,0.03184990771114826,0.047330465912818906,0.06722971349954605,0.08259370774030686,0.11203189939260483,0.147942978143692,0.18358042538166047,0.23731808066368104,0.2878811120986938,0.3597783327102661,0.4196987211704254,0.4646834969520569,0.5368851304054261,0.5979144096374511,0.6325711846351624,0.6703627586364747,0.7212339282035828,0.7331053972244262,0.7286226987838745,0.7386909484863281,0.7351911664009094,0.7275691986083984,0.7264180421829224,0.7278509140014648,0.7287850975990295,0.7299383521080017,0.7315747261047363
42,full_test,all,gs_kappa,0.020161689072847367,0.03434331156313419,0.05424387082457542,0.07845653593540192,0.10601627379655838,0.13643839508295058,0.17117406725883483,0.21092985570430756,0.25215844810009,0.29423828125,0.33889607787132264,0.3814303994178772,0.42139649391174316,0.464612877368927,0.507749593257904,0.5460318088531494,0.5813015460968017,0.6156559467315674,0.6498960137367249,0.6841777324676513,0.7166468977928162,0.7469014167785645,0.7751649141311645,0.8008897066116333,0.8234164357185364,0.8424076557159423,0.8597096800804138,0.8753536462783813,0.887622594833374
42,full_test,all,sh,0.058654488027095796,0.1151898866891861,0.17021742939949036,0.22349886894226073,0.273560893535614,0.3185865378379822,0.35871259689331053,0.3952266073226929,0.4287850022315979,0.4593040156364441,0.48654075026512145,0.5100832593441009,0.5296796262264252,0.5463254463672638,0.5615052628517151,0.576180579662323,0.5907144975662232,0.604699788093567,0.6172646629810333,0.6279798114299774,0.6370202136039734,0.644771294593811,0.651497688293457,0.6573081088066101,0.6623740124702454,0.666991765499115,0.6714122653007507,0.6757613158226013,0.6801050209999084
42,full_test,all,decay_turb,0.24175971627235412,0.408189195394516,0.5232242131233216,0.6055450034141541,0.6590038919448853,0.6994004654884338,0.7328336858749389,0.7622994542121887,0.7881484270095825,0.8141432952880859,0.8419458627700805,0.8681973886489868,0.8971169900894165,0.9269515609741211,0.9554039907455444,0.9842563796043396,1.0102872610092164,1.0360448861122131,1.060461254119873,1.0851993203163146,1.1081281614303589,1.1279773664474488,1.1463443756103515,1.1631316685676574,1.179384367465973,1.196594500541687,1.2144631433486939,1.2309356212615967,1.246284613609314
42,full_test,all,kolm_flow,0.07383972197771073,0.08793251067399979,0.10324057936668396,0.12262811839580536,0.14596520781517028,0.17188710689544678,0.2023088526725769,0.23697616815567016,0.27114845275878907,0.306371328830719,0.34557330727577207,0.38590632677078246,0.42507743954658506,0.4649323344230652,0.5076963090896607,0.5507306861877441,0.5915077638626098,0.6331731462478638,0.6837531709671021,0.737795569896698,0.7890797328948974,0.8360875797271728,0.8842900276184082,0.9333659195899964,0.9814629125595092,1.021944236755371,1.051868896484375,1.0795635557174683,1.107659854888916
42,id_ood,all,diff,0.06394064115981261,0.11466386997037464,0.14850198187761837,0.16981527705987295,0.18524358255995643,0.1982431569033199,0.20994896524482304,0.22069890548785528,0.23061195015907288,0.2397641142209371,0.24822840094566345,0.25607911580138737,0.2633902430534363,0.2702338927321964,0.27667900257640415,0.2827903562121921,0.2886272685395347,0.294242521127065,0.29968181914753383,0.3049834668636322,0.31017861763636273,0.3152918716271718,0.3203422791428036,0.3253442446390788,0.3303084969520569,0.33524304297235274,0.34015390939182705,0.3450456890794966,0.34992186890708077
42,id_ood,id,diff,0.024917057404915493,0.04873930476605892,0.05895682175954183,0.06113943954308828,0.06286987413962682,0.06635352099935214,0.07149282346169154,0.07758916666110356,0.08400743827223778,0.09033067772785823,0.09632150207956632,0.1018584556877613,0.106891264518102,0.11141405254602432,0.1154493937889735,0.11903784920771916,0.1222305918733279,0.1250834440191587,0.12765262027581534,0.12999131282170615,0.13214758783578873,0.13416320582230887,0.13607333103815714,0.1379066581527392,0.13968609025081,0.14142942676941553,0.14315027246872583,0.14485880980889002,0.14656242479880652
42,id_ood,ood_low,diff,0.11483516295750935,0.2175364022453626,0.28448045750459033,0.32399235169092816,0.3491680969794591,0.3678118586540222,0.3829745203256607,0.3960077216227849,0.4076282928387324,0.41826367378234863,0.42818854252497357,0.43758689363797504,0.44658422470092773,0.4552663564682007,0.463691125313441,0.47189660867055255,0.47990678747495014,0.4877358178297679,0.49539129932721454,0.5028765400250753,0.5101925333340963,0.5173391302426656,0.5243161221345266,0.5311237672964731,0.5377630094687144,0.5442357957363129,0.5505449573198954,0.5566940307617188,0.5626871784528097
42,id_ood,ood_high,diff,0.05206971305112044,0.07771590600411098,0.10206864153345425,0.12431402504444122,0.14369277159372965,0.1605640947818756,0.1753795345624288,0.1884998306632042,0.20020014544328055,0.21069798866907755,0.22017516195774078,0.22879200180371603,0.23669522007306418,0.24402123192946115,0.25089648365974426,0.2574366380771001,0.26374441881974536,0.2699083040157954,0.27600158751010895,0.28208259244759876,0.28819576899210614,0.294373278816541,0.3006373743216197,0.3070022662480672,0.31347636381785077,0.3200639138619105,0.3267664859692256,0.33358413477738696,0.34051605065663654
42,id_ood,all,hyp,0.10812743173705207,0.1709058607618014,0.21644539799955156,0.2543134109841453,0.28880950974093544,0.3222100188334783,0.3559589435656865,0.3911517825391557,0.42871305015352035,0.46944406297471786,0.5140210489432017,0.5629664659500122,0.6166257527139452,0.6751894950866699,0.7387272980478075,0.8072268433041043,0.8806131283442179,0.958738946252399,1.0413848790857527,1.128257731596629,1.2189960148599412,1.3131998048888311,1.4104745586713154,1.5104346805148654,1.6127016213205125,1.716906772719489,1.8226934605174594,1.9297241767247517,2.0376816590627036
42,id_ood,id,hyp,0.10843796655535698,0.17038334161043167,0.21456431100765863,0.25023681422074634,0.28181525071461994,0.3121700237194697,0.34350550671418506,0.37757934629917145,0.4157157689332962,0.4588030179341634,0.5073607712984085,0.5616293450196584,0.6216554145018259,0.6873743236064911,0.7586555480957031,0.835329016049703,0.9171717464923859,1.0038634936014812,1.0950089792410533,1.190152217944463,1.2888026535511017,1.3904827237129211,1.4947455922762554,1.6011720299720764,1.709373116493225,1.8189820051193237,1.9296447038650513,2.0410181085268655,2.1527693271636963
42,id_ood,ood_low,hyp,0.10029636323451996,0.15726463993390402,0.20033827920754751,0.23911934097607931,0.277309387922287,0.3163264642159144,0.3566966603199641,0.3986516098181407,0.4423585484425227,0.48798567056655884,0.5356982797384262,0.5856395860513052,0.6379080017407736,0.6925560136636099,0.7495928406715393,0.8089868128299713,0.8706654906272888,0.9345134695370992,1.0003760854403179,1.0680752396583557,1.1374282737572987,1.2082515756289165,1.2803504069646199,1.3535073399543762,1.4274848103523254,1.5020402272542317,1.5769384304682414,1.6519602139790852,1.726902147134145
42,id_ood,ood_high,hyp,0.11564795921246211,0.18506962805986404,0.2344336211681366,0.2735840876897176,0.30730391045411426,0.3381335784991582,0.36767471333344776,0.39722439646720886,0.42806482315063477,0.4615434606870015,0.4990041255950928,0.5416304469108582,0.5903138418992361,0.6456380685170492,0.7079335153102875,0.777364581823349,0.8540020982424418,0.9378400146961212,1.0287696421146393,1.126545747121175,1.230757236480713,1.340864936510722,1.4563279350598652,1.5766248106956482,1.7012471556663513,1.829698125521342,1.9614972472190857,2.0961943864822388,2.2333739598592124
42,id_ood,all,burgers,0.03637285634047455,0.05350660781065623,0.07201832346618176,0.09108710578746265,0.11001940526896054,0.12902607644597688,0.1472123165925344,0.1648694740401374,0.18162067896789974,0.1977284707956844,0.21308631863858965,0.22781087789270613,0.2422478107942475,0.2564269138707055,0.2703614615731769,0.2837445206112332,0.296823114156723,0.3095566994614071,0.3218514853053623,0.3336254871553845,0.3449183205763499,0.3554528024461534,0.3654750386873881,0.3752897216214074,0.3849373459815979,0.3945598072475857,0.40372568037774825,0.41263435615433586,0.4213255246480306
42,id_ood,id,burgers,0.034952749808629356,0.05166015339394411,0.0699205535153548,0.0889037474989891,0.10784934585293134,0.12692219639817873,0.14517371356487274,0.16290253649155298,0.17972651620705923,0.19589991370836893,0.21132156004508337,0.22615653028090796,0.24063604573408762,0.25490063428878784,0.2689174910386403,0.28241993486881256,0.29562421639760333,0.3084266384442647,0.3207656145095825,0.33261466523011524,0.3439587354660034,0.35452817877133685,0.36457881331443787,0.37439191341400146,0.38404160737991333,0.39374054471651715,0.40286190311113995,0.4117424289385478,0.42041247089703876
42,id_ood,ood_low,burgers,0.04495129672189554,0.06334806978702545,0.08309381951888402,0.10307253152132034,0.12252226223548253,0.14189295719067255,0.16023010263840357,0.1780263880888621,0.19486394772926965,0.211122065782547,0.2265595942735672,0.2413186108072599,0.2560374190409978,0.27032963931560516,0.2843825121720632,0.29767875870068866,0.3105512609084447,0.32311927775541943,0.3352740854024887,0.34682485461235046,0.3579583466053009,0.3683311442534129,0.3782037099202474,0.3879654010136922,0.39755067229270935,0.40701483686765033,0.41608389218648273,0.42492274443308514,0.43359634280204773
42,id_ood,ood_high,burgers,0.029214528078834217,0.045511603355407715,0.06304060108959675,0.08128504330913226,0.0996866263449192,0.11826309685905774,0.13623315592606863,0.1536795049905777,0.17027157545089722,0.18616344779729843,0.20137780904769897,0.2159574826558431,0.23007002224524817,0.24405044813950857,0.2577843517065048,0.2711349179347356,0.2842938353617986,0.29712414741516113,0.30951470136642456,0.3214369664589564,0.33283785978953045,0.343499094247818,0.35364259282747906,0.36351187030474347,0.3732197682062785,0.382924089829127,0.3922312756379445,0.40123794476191205,0.40996777017911273
42,id_ood,all,kdv,0.03516512819462352,0.05262219450540013,0.07039863233351046,0.08722608909010887,0.10353931929502222,0.11779942963686255,0.1298323031514883,0.1407351576619678,0.1510076228943136,0.16085080761048529,0.17056119235025513,0.18039676174521446,0.19047808026274046,0.2007810746630033,0.2112662692864736,0.2219509221613407,0.23286815898285973,0.24406108342938954,0.2555756602022383,0.26750115636322236,0.27994030051761204,0.2929903103245629,0.3066929388377402,0.32103781981600654,0.3360074485341708,0.3516342093547185,0.36796482983562684,0.38498782200945747,0.40256695697704953
42,id_ood,id,kdv,0.035165704476336636,0.05262276468177637,0.07039926542590062,0.08722684594492118,0.10354025227328141,0.11780058654646079,0.12983367467919985,0.14073669786254564,0.15100935846567154,0.16085273772478104,0.1705633079012235,0.18039906894167265,0.19048059483369192,0.20078381026784578,0.2112692060569922,0.22195405761400858,0.23287150512139002,0.24406462907791138,0.2555793647964795,0.2675050273537636,0.27994431803623837,0.29299447188774747,0.30669719477494556,0.32104214280843735,0.3360118642449379,0.35163866976896924,0.36796925713618595,0.38499220460653305,0.40257124106089276
42,id_ood,ood_low,kdv,0.035183492271850504,0.052640026124815144,0.07041861737767856,0.08724991232156754,0.10356883083780606,0.11783622018992901,0.1298757983992497,0.14078490311900774,0.15106368189056715,0.1609132116039594,0.17063000177343687,0.18047205731272697,0.1905600925286611,0.20087000851829848,0.2113622451821963,0.22205385565757751,0.23297780752182007,0.24417717506488165,0.25569774955511093,0.2676287939151128,0.28007283558448154,0.2931271543105443,0.306833582619826,0.3211817716558774,0.3361539269487063,0.3517820859948794,0.3681127727031708,0.3851344312230746,0.4027111977338791
