split,condition,pde,step,model_seed_count,mean,sample_std,ci95_half_width,ci95_low,ci95_high
full_test,all,decay_turb,24,3,1.078231472969055,0.11915295828684845,0.2959923571433062,0.7822391158257488,1.3742238301123613
full_test,all,decay_turb,25,3,1.092309988339742,0.12078798752405573,0.3000539949312168,0.7922559934085251,1.392363983270959
full_test,all,decay_turb,26,3,1.1064683103561401,0.12176832170856601,0.3024892800490466,0.8039790303070935,1.4089575904051868
full_test,all,decay_turb,27,3,1.1200044663747153,0.12309337233775115,0.30578088828694316,0.8142235780877721,1.4257853546616586
full_test,all,decay_turb,28,3,1.1331853238741558,0.12423324855158312,0.3086124977764153,0.8245728260977405,1.4417978216505711
full_test,all,decay_turb,29,3,1.1457550342877705,0.1253991791599435,0.31150882996989143,0.8342462043178791,1.4572638642576619
full_test,all,diff,1,3,0.036225008070468905,0.0024816030773761777,0.006164643790029441,0.030060364280439462,0.04238965186049835
full_test,all,diff,2,3,0.059763518571853635,0.003087045688296844,0.007668646612099412,0.05209487195975422,0.06743216518395305
full_test,all,diff,3,3,0.07781966239213943,0.0033718896850671756,0.008376238326433513,0.06944342406570592,0.08619590071857294
full_test,all,diff,4,3,0.09247499247392017,0.0036446391293095686,0.00905378550672659,0.08342120696719359,0.10152877798064676
full_test,all,diff,5,3,0.1048923370242119,0.0039595603684584035,0.00983609323311766,0.09505624379109424,0.11472843025732955
full_test,all,diff,6,3,0.11575863003730774,0.004303934324867671,0.010691565565167982,0.10506706447213976,0.12645019560247572
full_test,all,diff,7,3,0.12551252802213034,0.004642997569112553,0.011533845356854673,0.11397868266527567,0.137046373378985
full_test,all,diff,8,3,0.13442490816116334,0.004951212075083981,0.012299492634437305,0.12212541552672604,0.14672440079560065
full_test,all,diff,9,3,0.1426561866203944,0.005218751541802437,0.012964097513085956,0.12969208910730845,0.15562028413348034
full_test,all,diff,10,3,0.1503055387735367,0.005442001507971629,0.01351868117318696,0.13678685760034973,0.16382421994672366
full_test,all,diff,11,3,0.1574413824081421,0.005620634280348748,0.013962429579597974,0.14347895282854412,0.17140381198774007
full_test,all,diff,12,3,0.16411746958891552,0.005758266104991253,0.014304325985525192,0.14981314360339032,0.1784217955744407
full_test,all,diff,13,3,0.17038032193978628,0.005862003600966933,0.014562024211397732,0.15581829772838854,0.18494234615118402
full_test,all,diff,14,3,0.1762718246380488,0.005940592695889239,0.014757250345824143,0.16151457429222466,0.19102907498387295
full_test,all,diff,15,3,0.18182999749978382,0.006002695159460676,0.014911521417572638,0.1669184760822112,0.19674151891735644
full_test,all,diff,16,3,0.1870896788438161,0.006056549965893249,0.015045304173189146,0.17204437467062697,0.20213498301700525
full_test,all,diff,17,3,0.1920832715431849,0.006109743223378215,0.01517744355011676,0.17690582799306814,0.20726071509330168
full_test,all,diff,18,3,0.19684144258499145,0.0061693284552996564,0.015325461471794368,0.18151598111319708,0.21216690405678582
full_test,all,diff,19,3,0.20139314413070677,0.006241030149569665,0.015503578354524681,0.1858895657761821,0.21689672248523145
full_test,all,diff,20,3,0.20576519648234048,0.0063286766563363924,0.01572130434728439,0.1900438921350561,0.22148650082962487
full_test,all,diff,21,3,0.20998186031977337,0.006434053812356597,0.015983075714507935,0.19399878460526543,0.2259649360342813
full_test,all,diff,22,3,0.21406449437141417,0.006556757483400563,0.016287888531114684,0.1977766058402995,0.23035238290252885
full_test,all,diff,23,3,0.21803146004676818,0.006694683323994042,0.016630515313153564,0.2014009447336146,0.23466197535992175
full_test,all,diff,24,3,0.22189831018447878,0.00684459387153797,0.01700291375769196,0.20489539642678684,0.23890122394217073
full_test,all,diff,25,3,0.22567817211151123,0.007002869718986341,0.01739609275919283,0.2082820793523184,0.24307426487070405
full_test,all,diff,26,3,0.229382221698761,0.00716609013024007,0.01780155473811059,0.2115806669606504,0.2471837764368716
full_test,all,diff,27,3,0.23302015145619712,0.007331360656224082,0.018212109484343198,0.2148080419718539,0.2512322609405403
full_test,all,diff,28,3,0.23660053968429565,0.007496491611989553,0.018622317518932497,0.21797822216536314,0.2552228572032281
full_test,all,diff,29,3,0.24013110041618346,0.00765998319812532,0.0190284531336012,0.22110264728258228,0.25915955354978465
full_test,all,fisher,1,3,0.02232496644059817,0.0009332311262556568,0.002318274634482182,0.02000669180611599,0.02464324107508035
full_test,all,fisher,2,3,0.04517403662204742,0.0020241057717809642,0.0050281574801902896,0.04014587914185713,0.05020219410223771
full_test,all,fisher,3,3,0.06978402972221374,0.003345956593926248,0.008311816956748876,0.06147221276546487,0.07809584667896262
full_test,all,fisher,4,3,0.09674746990203857,0.004894025143819541,0.012157432421865797,0.08459003748017277,0.10890490232390437
full_test,all,fisher,5,3,0.12661231497923534,0.006570291101584131,0.016321507902420495,0.11029080707681484,0.14293382288165582
full_test,all,fisher,6,3,0.15986308634281157,0.008274660926358311,0.02055539725885887,0.1393076890839527,0.18041848360167045
full_test,all,fisher,7,3,0.1973918596903483,0.009987602422691328,0.024810579827869026,0.1725812798624793,0.22220243951821733
full_test,all,fisher,8,3,0.2408855100472768,0.011920012979204364,0.029610953765828014,0.21127455628144878,0.2704964638131048
full_test,all,fisher,9,3,0.29138585448265075,0.014422006670722905,0.035826250649413624,0.2555596038332371,0.3272121051320644
full_test,all,fisher,10,3,0.34476714452107743,0.01762050413615621,0.04377175882413587,0.30099538569694156,0.3885389033452133
full_test,all,fisher,11,3,0.3881884781519572,0.018823161223259024,0.04675932464847476,0.3414291535034824,0.43494780280043194
full_test,all,fisher,12,3,0.4189769744873047,0.01599169996380626,0.039725584954595224,0.3792513895327095,0.4587025594418999
full_test,all,fisher,13,3,0.4451414688428243,0.011212699670579659,0.027853890101872256,0.417287578740952,0.4729953589446966
full_test,all,fisher,14,3,0.46971389849980677,0.00614309645458063,0.01526029756955438,0.4544536009302524,0.48497419606936115
full_test,all,fisher,15,3,0.4897755487759908,0.0017502109022572343,0.004347764905759888,0.4854277838702309,0.49412331368175066
full_test,all,fisher,16,3,0.5062923137346903,0.0021078928558478922,0.005236296135475961,0.5010560175992144,0.5115286098701662
full_test,all,fisher,17,3,0.5203203654289246,0.005384005354495266,0.013374610741201652,0.506945754687723,0.5336949761701262
full_test,all,fisher,18,3,0.5328508615493774,0.00853157671166563,0.021193611449876828,0.5116572500995006,0.5540444729992543
full_test,all,fisher,19,3,0.5446225690841674,0.01161596053628458,0.028855645626030525,0.5157669234581369,0.5734782147101979
full_test,all,fisher,20,3,0.5532340463002523,0.013819469436704255,0.034329465183672705,0.5189045811165796,0.587563511483925
full_test,all,fisher,21,3,0.5543904360135397,0.014187098602010161,0.035242706657137086,0.5191477293564025,0.5896331426706768
full_test,all,fisher,22,3,0.5514983399709066,0.013421483320140606,0.03334081286277614,0.5181575271081305,0.5848391528336827
full_test,all,fisher,23,3,0.5486068614323933,0.012248098191648602,0.030425962614718263,0.518180898817675,0.5790328240471116
full_test,all,fisher,24,3,0.5460193300247193,0.010652097393939705,0.026461276845195114,0.5195580531795241,0.5724806068699144
full_test,all,fisher,25,3,0.5432762360572815,0.008630902870392441,0.02144035130653034,0.5218358847507512,0.5647165873638118
full_test,all,fisher,26,3,0.5402609626452128,0.006346636075550026,0.01576591801783356,0.5244950446273793,0.5560268806630464
full_test,all,fisher,27,3,0.5368947370847067,0.004051015075785788,0.010063279320503889,0.5268314577642028,0.5469580164052106
full_test,all,fisher,28,3,0.5325655361016591,0.0020132433019586556,0.005001173609262277,0.5275643624923969,0.5375667097109214
full_test,all,fisher,29,3,0.5264615178108215,0.00048472571092307576,0.0012041254183440793,0.5252573923924775,0.5276656432291655
full_test,all,gs_alpha,1,3,0.02114307483037313,0.0009236675844837486,0.00229451747970898,0.01884855735066415,0.02343759231008211
full_test,all,gs_alpha,2,3,0.03861961861451467,0.001715210683146254,0.004260819541547854,0.034358799072966816,0.042880438156062524
full_test,all,gs_alpha,3,3,0.06060326960351733,0.00213309065056689,0.005298890927589591,0.05530437867592774,0.06590216053110692
full_test,all,gs_alpha,4,3,0.08716585106319852,0.00328210478024877,0.008153200258430963,0.07901265080476755,0.09531905132162949
full_test,all,gs_alpha,5,3,0.11904690464337668,0.005118743503566236,0.012715663773828321,0.10633124086954836,0.131762568417205
full_test,all,gs_alpha,6,3,0.1560459785991245,0.005067172318682653,0.012587553848620951,0.14345842475050355,0.16863353244774545
full_test,all,gs_alpha,7,3,0.1946255577935113,0.005863356119152624,0.014565384052828595,0.1800601737406827,0.20919094184633988
full_test,all,gs_alpha,8,3,0.23019810385174222,0.006418944554782106,0.01594554223797106,0.21425256161377115,0.24614364608971329
full_test,all,gs_alpha,9,3,0.261646650897132,0.006525884344122368,0.016211195401554548,0.24543545549557746,0.27785784629868654
full_test,all,gs_alpha,10,3,0.28912121057510376,0.005990324979855938,0.014880792187915763,0.274240418387188,0.30400200276301953
full_test,all,gs_alpha,11,3,0.3131639573309157,0.005443659089231472,0.013522798833304775,0.2996411584976109,0.32668675616422044
full_test,all,gs_alpha,12,3,0.33549878067440453,0.005758394868581473,0.014304645852015555,0.32119413482238895,0.3498034265264201
full_test,all,gs_alpha,13,3,0.3574836598502265,0.006338706882926403,0.01574622081141373,0.34173743903881276,0.37322988066164026
full_test,all,gs_alpha,14,3,0.3821579933166504,0.007333519674334946,0.01821747278265268,0.3639405205339977,0.4003754660993031
full_test,all,gs_alpha,15,3,0.4095397022035387,0.008105097948437933,0.02013417947089539,0.3894055227326433,0.4296738816744341
full_test,all,gs_alpha,16,3,0.43937539259592695,0.00857478343742161,0.02130094290672718,0.41807444968919977,0.46067633550265413
full_test,all,gs_alpha,17,3,0.47261606057484945,0.00916009315799309,0.02275493285663482,0.4498611277182146,0.4953709934314843
full_test,all,gs_alpha,18,3,0.507753504647149,0.009991506029909543,0.024820276925771535,0.4829332277213774,0.5325737815729205
full_test,all,gs_alpha,19,3,0.5429643366071913,0.01169808020646438,0.029059642195598135,0.5139046944115933,0.5720239788027894
full_test,all,gs_alpha,20,3,0.5765409072240194,0.013369466561797575,0.03321159607173481,0.5433293111522846,0.6097525032957543
full_test,all,gs_alpha,21,3,0.6089329375161064,0.014945311195778887,0.03712621115481867,0.5718067263612878,0.6460591486709251
full_test,all,gs_alpha,22,3,0.6405564785003662,0.01555179843171636,0.038632808969287495,0.6019236695310788,0.6791892874696537
full_test,all,gs_alpha,23,3,0.6714737097422282,0.015256015381556721,0.0378980431398985,0.6335756666023297,0.7093717528821267
full_test,all,gs_alpha,24,3,0.7017361005147298,0.015150982591302842,0.03763712722466171,0.6640989732900681,0.7393732277393915
full_test,all,gs_alpha,25,3,0.7311593214670817,0.015387590263548105,0.038224893266168354,0.6929344282009133,0.7693842147332501
full_test,all,gs_alpha,26,3,0.7596752696567112,0.015675499785041243,0.038940100166072585,0.7207351694906385,0.7986153698227838
full_test,all,gs_alpha,27,3,0.7880659421284992,0.016197569030065043,0.040236992065765156,0.7478289500627341,0.8283029341942644
full_test,all,gs_alpha,28,3,0.8163960138956705,0.016384784740619534,0.040702061672579934,0.7756939522230906,0.8570980755682505
full_test,all,gs_alpha,29,3,0.8431376881069608,0.015454988341860112,0.038392319374200644,0.8047453687327601,0.8815300074811614
full_test,all,gs_beta,1,3,0.02757037083307902,0.0007376634387868178,0.001832457566847057,0.02573791326623196,0.029402828399926077
full_test,all,gs_beta,2,3,0.06420044832759433,0.0002201232759888037,0.0005468165311110369,0.0636536317964833,0.06474726485870537
full_test,all,gs_beta,3,3,0.11635111172993978,0.002460284994213775,0.006111686735704143,0.11023942499423564,0.12246279846564392
full_test,all,gs_beta,4,3,0.1964265869723426,0.009161326938315091,0.022757997736860682,0.17366858923548192,0.2191845847092033
full_test,all,gs_beta,5,3,0.2887073463863797,0.02380872494208306,0.05914415149658629,0.22956319488979338,0.347851497882966
full_test,all,gs_beta,6,3,0.33738083971871274,0.03529135437152255,0.08766858429195763,0.24971225542675513,0.42504942401067036
full_test,all,gs_beta,7,3,0.34441625012291804,0.03891180606428347,0.09666228487540388,0.24775396524751417,0.44107853499832195
full_test,all,gs_beta,8,3,0.32227473921246,0.03390242745391946,0.08421829855711739,0.23805644065534265,0.4064930377695774
full_test,all,gs_beta,9,3,0.33052201535966663,0.03060086472607643,0.07601676207727487,0.25450525328239176,0.4065387774369415
full_test,all,gs_beta,10,3,0.37589452531602646,0.02460806697443429,0.06112982718371253,0.31476469813231395,0.437024352499739
full_test,all,gs_beta,11,3,0.46585289107428657,0.016860141210068756,0.04188291260484862,0.42396997846943796,0.5077358036791352
full_test,all,gs_beta,12,3,0.5597809049818251,0.01660692650563492,0.041253892408402604,0.5185270125734225,0.6010347973902277
full_test,all,gs_beta,13,3,0.5674424118465847,0.017881209734016107,0.04441938743143604,0.5230230244151487,0.6118617992780208
full_test,all,gs_beta,14,3,0.5273058997260199,0.01647238570233034,0.04091967452514865,0.48638622520087127,0.5682255742511686
full_test,all,gs_beta,15,3,0.5166499058405558,0.018071058651422903,0.04489099828669539,0.4717589075538604,0.5615409041272512
full_test,all,gs_beta,16,3,0.5409869803322686,0.020228451627298433,0.050250259537066654,0.4907367207952019,0.5912372398693352
full_test,all,gs_beta,17,3,0.5764117161432902,0.009800545783028879,0.024345905375056,0.5520658107682342,0.6007576215183462
full_test,all,gs_beta,18,3,0.643810036447313,0.007250525055916323,0.018011302721169208,0.6257987337261438,0.6618213391684823
full_test,all,gs_beta,19,3,0.6621982283062405,0.0060855678123933705,0.015117388499992989,0.6470808398062475,0.6773156168062335
full_test,all,gs_beta,20,3,0.6291304058498807,0.0113741781932286,0.028255024989617253,0.6008753808602634,0.657385430839498
full_test,all,gs_beta,21,3,0.6325330389870537,0.015671142821846246,0.03892927686949132,0.5936037621175624,0.671462315856545
full_test,all,gs_beta,22,3,0.6476994964811537,0.024143434284711253,0.05997561559707384,0.5877238808840798,0.7076751120782275
full_test,all,gs_beta,23,3,0.6298662847942776,0.02378378292655168,0.059082192095198494,0.5707840926990791,0.6889484768894761
full_test,all,gs_beta,24,3,0.6161238749821981,0.02538360063647263,0.06305635960028994,0.5530675153819082,0.679180234582488
full_test,all,gs_beta,25,3,0.5890244801839193,0.031115950049995487,0.07729630495517546,0.5117281752287438,0.6663207851390948
full_test,all,gs_beta,26,3,0.5736904859542847,0.030104746342050452,0.07478433569003858,0.4989061502642462,0.6484748216443234
full_test,all,gs_beta,27,3,0.6184348000420464,0.028085798830024968,0.06976899203743372,0.5486658080046127,0.6882037920794801
full_test,all,gs_beta,28,3,0.661008686489529,0.026243272778344685,0.06519190358762901,0.5958167829019,0.7262005900771581
full_test,all,gs_beta,29,3,0.6768694612714979,0.02352688602458843,0.05844402481300766,0.6184254364584902,0.7353134860845056
full_test,all,gs_delta,1,3,0.017488585660854976,0.0006173772244623383,0.0015336500456436374,0.015954935615211337,0.019022235706498615
full_test,all,gs_delta,2,3,0.03238285755117734,0.0022428846157723113,0.005571634257075603,0.026811223294101738,0.037954491808252944
full_test,all,gs_delta,3,3,0.050186611960331605,0.0021617310022964903,0.005370037505398004,0.0448165744549336,0.05555664946572961
full_test,all,gs_delta,4,3,0.07439925620953242,0.0016336940964093811,0.004058321114304131,0.07034093509522829,0.07845757732383654
full_test,all,gs_delta,5,3,0.10699836711088817,0.002767747670826496,0.006875466365624035,0.10012290074526414,0.1138738334765122
full_test,all,gs_delta,6,3,0.1454332987467448,0.004229145894612517,0.01050578080517085,0.13492751794157395,0.15593907955191563
full_test,all,gs_delta,7,3,0.22190046906471253,0.013992519946255992,0.03475934648048246,0.18714112258423007,0.256659815545195
full_test,all,gs_delta,8,3,0.3553391396999359,0.024410299015406773,0.060638544338522456,0.29470059536141346,0.41597768403845836
full_test,all,gs_delta,9,3,0.5192346096038819,0.02136745273108417,0.05307969513267099,0.46615491447121093,0.5723143047365529
full_test,all,gs_delta,10,3,0.66173468430837,0.01802057619834342,0.04476559292122054,0.6169690913871495,0.7065002772295905
full_test,all,gs_delta,11,3,0.7754487037658692,0.01464298269627822,0.03637518552788148,0.7390735182379877,0.8118238892937506
full_test,all,gs_delta,12,3,0.855357559521993,0.009144369951250583,0.022715874245816597,0.8326416852761764,0.8780734337678096
full_test,all,gs_delta,13,3,0.913923207918803,0.00919960898751163,0.022853095618951706,0.8910701122998513,0.9367763035377547
full_test,all,gs_delta,14,3,0.963029984633128,0.009655747813616616,0.023986207278658588,0.9390437773544693,0.9870161919117866
full_test,all,gs_delta,15,3,1.0022515773773193,0.008322747638028405,0.020674851272751135,0.9815767261045681,1.0229264286500703
full_test,all,gs_delta,16,3,1.0355347712834675,0.007204560843320271,0.01789712128726986,1.0176376499961977,1.0534318925707373
full_test,all,gs_delta,17,3,1.0576957941055298,0.0063897891996240125,0.015873116320724263,1.0418226777848056,1.073568910426254
full_test,all,gs_delta,18,3,1.0676638921101889,0.005005662833032077,0.01243475581568788,1.055229136294501,1.0800986479258767
full_test,all,gs_delta,19,3,1.0677505095799764,0.006177963946974197,0.015346913222322336,1.0524035963576541,1.0830974228022987
full_test,all,gs_delta,20,3,1.0614357948303221,0.005043590085652381,0.012528972334223893,1.0489068224960982,1.073964767164546
full_test,all,gs_delta,21,3,1.0471715450286865,0.0048518585135442155,0.012052684705422723,1.0351188603232637,1.0592242297341092
full_test,all,gs_delta,22,3,1.0303142547607422,0.005371157974520306,0.013342696080109063,1.0169715586806332,1.0436569508408513
full_test,all,gs_delta,23,3,1.0155349453290305,0.006136955349179044,0.015245042218034655,1.000289903110996,1.0307799875470651
full_test,all,gs_delta,24,3,1.0042910973230998,0.006683100552677131,0.016601742114118998,0.9876893552089808,1.0208928394372188
full_test,all,gs_delta,25,3,0.9958534479141236,0.006423493148272974,0.015956841570597007,0.9798966063435266,1.0118102894847205
full_test,all,gs_delta,26,3,0.9905382712682088,0.006711365544015231,0.0166719562450234,0.9738663150231854,1.0072102275132322
full_test,all,gs_delta,27,3,0.987882149219513,0.006933881504350575,0.01722471653355192,0.970657432685961,1.0051068657530648
full_test,all,gs_delta,28,3,0.9868961811065674,0.006631025094187717,0.01647237950383036,0.970423801602737,1.0033685606103977
full_test,all,gs_delta,29,3,0.986795695622762,0.0063276228284204405,0.015718686493616713,0.9710770091291453,1.0025143821163787
full_test,all,gs_epsilon,1,3,0.01591298994090822,0.00072996108255852,0.0018133238532712444,0.014099666087636974,0.017726313794179462
full_test,all,gs_epsilon,2,3,0.023061170511775548,0.0010898892756467772,0.0027074350512328585,0.02035373546054269,0.025768605563008407
full_test,all,gs_epsilon,3,3,0.03130893955628077,0.0014839720089326889,0.003686390830525907,0.027622548725754866,0.03499533038680668
full_test,all,gs_epsilon,4,3,0.04110914038287269,0.0020867331102893023,0.005183732413563478,0.03592540796930921,0.046292872796436166
full_test,all,gs_epsilon,5,3,0.05273665818903182,0.0037372765361724483,0.009283909582630576,0.04345274860640124,0.06202056777166239
full_test,all,gs_epsilon,6,3,0.06584973964426252,0.005645128101182912,0.014023275603636224,0.0518264640406263,0.07987301524789875
full_test,all,gs_epsilon,7,3,0.0798467457294464,0.006672282735616905,0.01657486916680121,0.06327187656264519,0.09642161489624762
full_test,all,gs_epsilon,8,3,0.09438169598579406,0.007234583749439382,0.01797170232057576,0.0764099936652183,0.11235339830636981
full_test,all,gs_epsilon,9,3,0.1085928069220649,0.0074955157160927635,0.018619893259132568,0.08997291366293234,0.12721270018119746
full_test,all,gs_epsilon,10,3,0.12261629899342856,0.007955092392980038,0.019761545013614996,0.10285475397981356,0.14237784400704356
full_test,all,gs_epsilon,11,3,0.1364430434174008,0.008593427047150753,0.021347256200737925,0.11509578721666287,0.15779029961813873
full_test,all,gs_epsilon,12,3,0.1506213492817349,0.009163389154978878,0.022763120567044933,0.12785822871468996,0.17338446984877984
full_test,all,gs_epsilon,13,3,0.164770589934455,0.00906662971507243,0.022522756793408462,0.14224783314104655,0.18729334672786346
full_test,all,gs_epsilon,14,3,0.17816492584016588,0.008194416526137142,0.020356059118115152,0.15780886672205074,0.19852098495828102
full_test,all,gs_epsilon,15,3,0.19107192754745483,0.007229018053033185,0.017957876364241142,0.17311405118321369,0.20902980391169598
full_test,all,gs_epsilon,16,3,0.20396526654561362,0.006313155653174243,0.015682748038005578,0.18828251850760805,0.21964801458361918
full_test,all,gs_epsilon,17,3,0.2175948222478231,0.005345877909412198,0.013279896917019286,0.2043149253308038,0.23087471916484237
full_test,all,gs_epsilon,18,3,0.23187730312347413,0.004897341978238066,0.01216567189532838,0.21971163122814574,0.2440429750188025
full_test,all,gs_epsilon,19,3,0.24639560116661918,0.0045750730159296515,0.011365111412741324,0.23503048975387786,0.2577607125793605
full_test,all,gs_epsilon,20,3,0.2614143861664666,0.004275757061036025,0.010621569361470722,0.2507928168049959,0.27203595552793736
full_test,all,gs_epsilon,21,3,0.27702819506327314,0.004728871702168175,0.011747168529239363,0.2652810265340338,0.2887753635925125
full_test,all,gs_epsilon,22,3,0.2934792505370246,0.0060620331220409334,0.015058925088154857,0.27842032544886974,0.3085381756251795
full_test,all,gs_epsilon,23,3,0.31083446476194593,0.007449291447250217,0.018505065809704138,0.2923293989522418,0.32933953057165005
full_test,all,gs_epsilon,24,3,0.3282266139984131,0.008796284260020267,0.021851181453321402,0.3063754325450917,0.35007779545173445
full_test,all,gs_epsilon,25,3,0.3454319318135579,0.010165887505435497,0.025253464525350856,0.32017846728820704,0.3706853963389088
full_test,all,gs_epsilon,26,3,0.3627856466505263,0.01118731513209537,0.027790831412528843,0.33499481523799746,0.3905764780630552
