split,condition,aggregation,step,model_seed_count,mean,sample_std,ci95_half_width,ci95_low,ci95_high
id_ood,id,macro,23,3,0.6514901445046358,0.035535069153154214,0.08827400537191232,0.5632161391327235,0.7397641498765481
id_ood,id,macro,24,3,0.6654717803147494,0.03909100643529333,0.09710744327498361,0.5683643370397657,0.7625792235897331
id_ood,id,macro,25,3,0.6762627360770126,0.04296721020001868,0.10673646722524714,0.5695262688517655,0.7829992033022597
id_ood,id,macro,26,3,0.6911988562715599,0.04612963161486895,0.11459235752222617,0.5766064987493337,0.805791213793786
id_ood,id,macro,27,3,0.7085140871456246,0.049807136634904374,0.12372778642753411,0.5847863007180905,0.8322418735731587
id_ood,id,macro,28,3,0.7200473501450486,0.05278278343996063,0.13111970287273214,0.5889276472723165,0.8511670530177807
id_ood,id,macro,29,3,0.7304627758274281,0.055124973661229724,0.13693802592940743,0.5935247498980207,0.8674008017568355
id_ood,id,micro,1,3,0.04866793268707161,0.0009588011178213516,0.0023817940148188753,0.04628613867225274,0.05104972670189049
id_ood,id,micro,2,3,0.0833296979552293,0.000916914169419358,0.002277741066664632,0.08105195688856467,0.08560743902189394
id_ood,id,micro,3,3,0.12722096949499223,0.003998018213951338,0.009931627817418142,0.11728934167757409,0.13715259731241036
id_ood,id,micro,4,3,0.17495453766748015,0.004575146212258995,0.011365293242503407,0.16358924442497674,0.18631983090998355
id_ood,id,micro,5,3,0.21798866029122688,0.0049910278359164995,0.01239840046744217,0.2055902598237847,0.23038706075866905
id_ood,id,micro,6,3,0.24890014013044195,0.004079467965540417,0.010133960216950764,0.2387661799134912,0.2590341003473927
id_ood,id,micro,7,3,0.2707297216151275,0.0041564540613920125,0.010325204280933767,0.26040451733419373,0.28105492589606124
id_ood,id,micro,8,3,0.3052237943253096,0.004471695755636946,0.011108308061913968,0.2941154862633956,0.3163321023872236
id_ood,id,micro,9,3,0.3468400901244357,0.006231858908124198,0.015480795727786713,0.33135929439664896,0.3623208858522224
id_ood,id,micro,10,3,0.38391441428193857,0.008959781196374575,0.02225733035866975,0.36165708392326884,0.4061717446406083
id_ood,id,micro,11,3,0.41664215296604273,0.01063718990026223,0.02642424457796368,0.39021790838807907,0.4430663975440064
id_ood,id,micro,12,3,0.44257686111856914,0.010953032508792857,0.02720884111278248,0.41536802000578665,0.46978570223135163
id_ood,id,micro,13,3,0.4683928957902918,0.01099365700930904,0.027309757966534502,0.4410831378237573,0.4957026537568263
id_ood,id,micro,14,3,0.4891369260263209,0.011417454015717714,0.028362528092268142,0.4607743979340528,0.5174994541185891
id_ood,id,micro,15,3,0.5147377476096153,0.013605510416395261,0.033797961512560565,0.4809397860970548,0.5485357091221759
id_ood,id,micro,16,3,0.5440599289448822,0.01621581156877746,0.04028230904413818,0.503777619900744,0.5843422379890204
id_ood,id,micro,17,3,0.5628177425002351,0.02008467628406101,0.04989310178491514,0.51292464071532,0.6127108442851502
id_ood,id,micro,18,3,0.5778376232418748,0.0231464290452004,0.05749891728282295,0.5203387059590519,0.6353365405246978
id_ood,id,micro,19,3,0.5949190801703462,0.02530167961582246,0.06285285650351029,0.532066223666836,0.6577719366738565
id_ood,id,micro,20,3,0.6074506977414773,0.026266785245317094,0.06525031179353073,0.5422003859479466,0.672701009535008
id_ood,id,micro,21,3,0.6213842025331032,0.029915852317876163,0.07431509692106876,0.5470691056120345,0.695699299454172
id_ood,id,micro,22,3,0.6382869001161429,0.032920237729784974,0.0817784040233315,0.5565084960928114,0.7200653041394743
id_ood,id,micro,23,3,0.6514901445046359,0.03553506915315427,0.08827400537191246,0.5632161391327235,0.7397641498765484
id_ood,id,micro,24,3,0.6654717803147494,0.039091006435293285,0.0971074432749835,0.568364337039766,0.7625792235897328
id_ood,id,micro,25,3,0.6762627360770126,0.042967210200018625,0.10673646722524699,0.5695262688517656,0.7829992033022596
id_ood,id,micro,26,3,0.6911988562715599,0.04612963161486901,0.11459235752222631,0.5766064987493336,0.8057912137937862
id_ood,id,micro,27,3,0.7085140871456246,0.04980713663490432,0.12372778642753396,0.5847863007180907,0.8322418735731585
id_ood,id,micro,28,3,0.7200473501450486,0.05278278343996063,0.13111970287273214,0.5889276472723165,0.8511670530177807
id_ood,id,micro,29,3,0.7304627758274281,0.055124973661229724,0.13693802592940743,0.5935247498980207,0.8674008017568355
id_ood,ood_high,macro,1,3,0.06860427533769432,0.0026849756276093152,0.0066698492115921555,0.06193442612610217,0.07527412454928648
id_ood,ood_high,macro,2,3,0.1558875802210441,0.002491677982164581,0.006189671240956297,0.1496979089800878,0.1620772514620004
id_ood,ood_high,macro,3,3,0.20388496092526742,0.011797475289591743,0.02930655326995432,0.1745784076553131,0.23319151419522174
id_ood,ood_high,macro,4,3,0.23719380720475922,0.02000741172563716,0.04970116598155511,0.1874926412232041,0.2868949731863143
id_ood,ood_high,macro,5,3,0.2727882842490681,0.038761622430194216,0.09628920804627968,0.17649907620278843,0.36907749229534775
id_ood,ood_high,macro,6,3,0.30077017529630196,0.06331183719392958,0.15727532237168865,0.1434948529246133,0.45804549766799063
id_ood,ood_high,macro,7,3,0.3394165411104564,0.06817277520232672,0.16935056179267888,0.1700659793177775,0.5087671029031353
id_ood,ood_high,macro,8,3,0.38014971748530085,0.05671732452942966,0.14089364477139227,0.23925607271390859,0.5210433622566931
id_ood,ood_high,macro,9,3,0.41436489742078814,0.04625854264888855,0.11491259028329101,0.29945230713749715,0.5292774877040791
id_ood,ood_high,macro,10,3,0.45511479758554035,0.04748555649671863,0.11796066165548783,0.3371541359300525,0.5730754592410282
id_ood,ood_high,macro,11,3,0.48112385919670647,0.054430107354277495,0.13521188233170411,0.34591197686500236,0.6163357415284105
id_ood,ood_high,macro,12,3,0.4941326151145439,0.0650023259109996,0.1614747291449987,0.33265788596954526,0.6556073442595426
id_ood,ood_high,macro,13,3,0.5148547567378462,0.0663612105770419,0.1648503857897918,0.35000437094805437,0.679705142527638
id_ood,ood_high,macro,14,3,0.5391340697172032,0.0578421921401314,0.1436879708238283,0.3954460988933749,0.6828220405410316
id_ood,ood_high,macro,15,3,0.5710559447898583,0.053399162602704255,0.1326508735956217,0.43840507119423666,0.70370681838548
id_ood,ood_high,macro,16,3,0.6037674793133548,0.05597257465869993,0.13904358353171428,0.46472389578164053,0.7428110628450691
id_ood,ood_high,macro,17,3,0.6260594372071472,0.05585419865834143,0.1387495212450612,0.48730991596208595,0.7648089584522084
id_ood,ood_high,macro,18,3,0.6306028831141447,0.054243258772580696,0.1347477247235298,0.4958551583906149,0.7653506078376745
id_ood,ood_high,macro,19,3,0.6386797728102191,0.0551481575282957,0.13699561784788952,0.5016841549623297,0.7756753906581086
id_ood,ood_high,macro,20,3,0.6567782297048693,0.05339191236800211,0.13263286301417926,0.5241453666906901,0.7894110927190485
id_ood,ood_high,macro,21,3,0.6771866485866068,0.0536320469121803,0.1332293902912589,0.5439572582953479,0.8104160388778657
id_ood,ood_high,macro,22,3,0.7020257192791677,0.05481724921474845,0.13617359602708526,0.5658521232520825,0.8381993153062529
id_ood,ood_high,macro,23,3,0.717659764576192,0.05486896796775675,0.1363020725318363,0.5813576920443557,0.8539618371080282
id_ood,ood_high,macro,24,3,0.7224930807266361,0.0514326809594584,0.12776586238623044,0.5947272183404057,0.8502589431128665
id_ood,ood_high,macro,25,3,0.7280655760878053,0.05386604286104644,0.13381066845222686,0.5942549076355784,0.8618762445400322
id_ood,ood_high,macro,26,3,0.744622128656487,0.05967250341795794,0.14823471609326283,0.5963874125632243,0.8928568447497498
id_ood,ood_high,macro,27,3,0.7620135994713292,0.06188700785980093,0.15373585009001542,0.6082777493813137,0.9157494495613446
id_ood,ood_high,macro,28,3,0.7813454753920143,0.06615146025703085,0.1643293371098071,0.6170161382822071,0.9456748125018214
id_ood,ood_high,macro,29,3,0.7968860537154612,0.07348797459295253,0.18255424904424122,0.61433180467122,0.9794403027597024
id_ood,ood_high,micro,1,3,0.06860427533769432,0.0026849756276093205,0.0066698492115921685,0.06193442612610216,0.07527412454928649
id_ood,ood_high,micro,2,3,0.1558875802210441,0.0024916779821645934,0.0061896712409563286,0.14969790898008778,0.16207725146200042
id_ood,ood_high,micro,3,3,0.20388496092526742,0.011797475289591743,0.02930655326995432,0.1745784076553131,0.23319151419522174
id_ood,ood_high,micro,4,3,0.23719380720475922,0.02000741172563717,0.049701165981555134,0.18749264122320408,0.28689497318631435
id_ood,ood_high,micro,5,3,0.2727882842490681,0.03876162243019423,0.0962892080462797,0.17649907620278837,0.3690774922953478
id_ood,ood_high,micro,6,3,0.30077017529630196,0.06331183719392958,0.15727532237168865,0.1434948529246133,0.45804549766799063
id_ood,ood_high,micro,7,3,0.3394165411104564,0.06817277520232669,0.16935056179267882,0.17006597931777756,0.5087671029031352
id_ood,ood_high,micro,8,3,0.38014971748530085,0.0567173245294297,0.14089364477139235,0.2392560727139085,0.5210433622566932
id_ood,ood_high,micro,9,3,0.41436489742078814,0.04625854264888853,0.11491259028329098,0.29945230713749715,0.5292774877040791
id_ood,ood_high,micro,10,3,0.4551147975855403,0.04748555649671857,0.11796066165548767,0.3371541359300526,0.573075459241028
id_ood,ood_high,micro,11,3,0.4811238591967066,0.05443010735427747,0.13521188233170406,0.3459119768650025,0.6163357415284106
id_ood,ood_high,micro,12,3,0.494132615114544,0.06500232591099965,0.1614747291449988,0.33265788596954515,0.6556073442595428
id_ood,ood_high,micro,13,3,0.5148547567378462,0.06636121057704193,0.16485038578979186,0.35000437094805437,0.679705142527638
id_ood,ood_high,micro,14,3,0.5391340697172031,0.057842192140131386,0.14368797082382828,0.39544609889337484,0.6828220405410315
id_ood,ood_high,micro,15,3,0.5710559447898583,0.053399162602704255,0.1326508735956217,0.43840507119423666,0.70370681838548
id_ood,ood_high,micro,16,3,0.6037674793133548,0.05597257465869999,0.13904358353171442,0.4647238957816404,0.7428110628450693
id_ood,ood_high,micro,17,3,0.6260594372071472,0.055854198658341486,0.13874952124506135,0.48730991596208584,0.7648089584522085
id_ood,ood_high,micro,18,3,0.6306028831141447,0.054243258772580634,0.13474772472352964,0.49585515839061506,0.7653506078376744
id_ood,ood_high,micro,19,3,0.6386797728102191,0.0551481575282958,0.13699561784788977,0.5016841549623294,0.7756753906581089
id_ood,ood_high,micro,20,3,0.6567782297048693,0.05339191236800211,0.13263286301417926,0.5241453666906901,0.7894110927190485
id_ood,ood_high,micro,21,3,0.6771866485866066,0.05363204691218035,0.13322939029125902,0.5439572582953476,0.8104160388778656
id_ood,ood_high,micro,22,3,0.7020257192791677,0.054817249214748454,0.1361735960270853,0.5658521232520823,0.838199315306253
id_ood,ood_high,micro,23,3,0.717659764576192,0.054868967967756685,0.13630207253183615,0.5813576920443558,0.8539618371080281
id_ood,ood_high,micro,24,3,0.722493080726636,0.05143268095945842,0.1277658623862305,0.5947272183404055,0.8502589431128664
id_ood,ood_high,micro,25,3,0.7280655760878053,0.05386604286104644,0.13381066845222686,0.5942549076355784,0.8618762445400322
id_ood,ood_high,micro,26,3,0.744622128656487,0.05967250341795805,0.14823471609326308,0.5963874125632239,0.8928568447497501
id_ood,ood_high,micro,27,3,0.7620135994713291,0.06188700785980093,0.15373585009001542,0.6082777493813136,0.9157494495613445
id_ood,ood_high,micro,28,3,0.7813454753920143,0.06615146025703085,0.1643293371098071,0.6170161382822071,0.9456748125018214
id_ood,ood_high,micro,29,3,0.7968860537154612,0.07348797459295243,0.182554249044241,0.6143318046712202,0.9794403027597022
id_ood,ood_low,macro,1,3,0.07600319566010358,0.000676557465094003,0.001680661913185393,0.07432253374691819,0.07768385757328897
