dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
hyp,1,id,2026072202,"{""Hyper-Diffusivity"": 0.000275}",{},0.21035431325435638,0.319122314453125,0.38975971937179565,0.44168564677238464,0.4835333526134491,0.5205869674682617,0.5567665100097656,0.5952507257461548,0.6387218236923218,0.6894617676734924,0.7493610382080078,0.8198742866516113,0.9019795656204224,0.9961891174316406,1.1026039123535156,1.2210005521774292,1.3509410619735718,1.4918773174285889,1.643191933631897,1.8041685819625854,1.973970890045166,2.1516313552856445,2.336113452911377,2.526376724243164,2.7213525772094727,2.920041799545288,3.1215341091156006,3.324979543685913,3.5296053886413574
hyp,2,id,2026072203,"{""Hyper-Diffusivity"": 0.000275}",{},0.038093436509370804,0.06932031363248825,0.09654345363378525,0.12128587067127228,0.14443323016166687,0.16648492217063904,0.18770483136177063,0.20821987092494965,0.22808466851711273,0.24732236564159393,0.2659499943256378,0.2839932441711426,0.30149513483047485,0.31852099299430847,0.33516183495521545,0.3515357971191406,0.36778855323791504,0.3840945363044739,0.4006567895412445,0.41770797967910767,0.43551358580589294,0.4543655812740326,0.4745694100856781,0.49642467498779297,0.520200252532959,0.5461074113845825,0.5742795467376709,0.6047649383544922,0.6375365853309631
hyp,3,ood_low,2026072201,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.05728951469063759,0.09421519935131073,0.12352229654788971,0.14889918267726898,0.17192576825618744,0.19342713057994843,0.2138952761888504,0.23365770280361176,0.2529558539390564,0.2719872295856476,0.29093101620674133,0.30996543169021606,0.3292785882949829,0.3490740656852722,0.36957645416259766,0.391030877828598,0.41369032859802246,0.43779823184013367,0.4635682702064514,0.49116915464401245,0.5207176804542542,0.5522775650024414,0.5858619213104248,0.6214380264282227,0.6589305400848389,0.6982279419898987,0.7391912341117859,0.7816575765609741,0.8254386782646179
hyp,4,ood_low,2026072202,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.20547938346862793,0.31276416778564453,0.39172661304473877,0.4631642997264862,0.534410297870636,0.6081213355064392,0.6852930784225464,0.766392171382904,0.8517106175422668,0.9414319396018982,1.0356481075286865,1.1343679428100586,1.2375271320343018,1.3450003862380981,1.4565905332565308,1.572000503540039,1.6908318996429443,1.812597393989563,1.9367469549179077,2.0627224445343018,2.190012216567993,2.3181676864624023,2.446781873703003,2.575448513031006,2.703758478164673,2.8312981128692627,2.957658052444458,3.0824508666992188,3.20531964302063
hyp,5,ood_low,2026072203,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.03577400743961334,0.06998783349990845,0.10282369703054428,0.13431531190872192,0.1644873023033142,0.1933516561985016,0.22091373801231384,0.24717862904071808,0.27215737104415894,0.29587244987487793,0.3183618187904358,0.3396807014942169,0.35990235209465027,0.3791182339191437,0.397438108921051,0.41498956084251404,0.4319174289703369,0.44838327169418335,0.4645653963088989,0.48066017031669617,0.49688658118247986,0.5134832859039307,0.5306996703147888,0.54878169298172,0.5679531097412109,0.5883943438529968,0.6102257370948792,0.6335003972053528,0.6582108736038208
hyp,6,ood_high,2026072201,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.07924569398164749,0.12608596682548523,0.1590808928012848,0.18496648967266083,0.20681023597717285,0.2261124551296234,0.2437044233083725,0.26013991236686707,0.27586081624031067,0.29126834869384766,0.30675503611564636,0.3227197229862213,0.339572548866272,0.3577316105365753,0.3776209056377411,0.3996598720550537,0.4242432713508606,0.45171821117401123,0.48236507177352905,0.5163901448249817,0.553928554058075,0.5950533151626587,0.6397817134857178,0.688079297542572,0.7398579120635986,0.7949742078781128,0.8532363772392273,0.9144129157066345,0.9782358407974243
hyp,7,ood_high,2026072202,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.20817044377326965,0.32447549700737,0.4025120437145233,0.4621369242668152,0.5129861831665039,0.5599021911621094,0.6055557131767273,0.6517879962921143,0.7002429962158203,0.7526261806488037,0.8107490539550781,0.8764404058456421,0.9513936042785645,1.037014126777649,1.1343482732772827,1.2441074848175049,1.3667439222335815,1.5025032758712769,1.6514631509780884,1.8135132789611816,1.9883196353912354,2.1752655506134033,2.373504161834717,2.5820558071136475,2.799899101257324,3.0260281562805176,3.259342908859253,3.4987690448760986,3.7433159351348877
hyp,8,ood_high,2026072203,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.05201606824994087,0.08906502276659012,0.11857807636260986,0.1438017040491104,0.1662166863679886,0.18656466901302338,0.205280601978302,0.22266526520252228,0.23895326256752014,0.2543417811393738,0.2690054476261139,0.28310686349868774,0.2968055009841919,0.31026598811149597,0.3236653506755829,0.3371986746788025,0.35108476877212524,0.3655702471733093,0.380931556224823,0.3974785804748535,0.4155561923980713,0.4355357885360718,0.4577983021736145,0.4827103912830353,0.5105943083763123,0.5416977405548096,0.5761712789535522,0.6140643954277039,0.6553385257720947
burgers,0,id,2026072201,"{""Viscosity"": 0.000175}",{},0.06560536473989487,0.07712816447019577,0.09027037769556046,0.10493143647909164,0.12034297734498978,0.13608193397521973,0.1520359218120575,0.16803672909736633,0.18410591781139374,0.20013535022735596,0.21596068143844604,0.2315508872270584,0.24682863056659698,0.26178833842277527,0.27641409635543823,0.2908312976360321,0.3051126301288605,0.3190949559211731,0.3328312039375305,0.34630516171455383,0.35942894220352173,0.37208321690559387,0.38410714268684387,0.395868718624115,0.40756452083587646,0.4191615879535675,0.43045851588249207,0.4416124224662781,0.45314228534698486
burgers,1,id,2026072202,"{""Viscosity"": 0.000175}",{},0.03392552211880684,0.06882935017347336,0.1073179692029953,0.14626723527908325,0.18388928472995758,0.22111253440380096,0.25547006726264954,0.28799524903297424,0.3174201548099518,0.3443686366081238,0.36850982904434204,0.3905557096004486,0.41048431396484375,0.42865654826164246,0.4457375407218933,0.4610580801963806,0.47497186064720154,0.48744329810142517,0.49852144718170166,0.5083642601966858,0.5171249508857727,0.5250148773193359,0.5321929454803467,0.5388014912605286,0.5453354716300964,0.5520856380462646,0.5587167739868164,0.5654163360595703,0.5718318819999695
burgers,2,id,2026072203,"{""Viscosity"": 0.000175}",{},0.009945278987288475,0.01934986002743244,0.028931234031915665,0.038717884570360184,0.04875187948346138,0.05908484756946564,0.06977888941764832,0.08091093599796295,0.09257876127958298,0.10490719228982925,0.1180555447936058,0.1322174221277237,0.14758367836475372,0.16409766674041748,0.18111008405685425,0.19801752269268036,0.21480412781238556,0.23169559240341187,0.2486538141965866,0.2654012441635132,0.28191304206848145,0.2977698743343353,0.31287747621536255,0.3277829885482788,0.34158608317375183,0.35574403405189514,0.36932313442230225,0.3825848698616028,0.3945075571537018
burgers,3,ood_low,2026072201,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.09435663372278214,0.1082240641117096,0.12162379920482635,0.13582368195056915,0.1505572497844696,0.1655745804309845,0.1808287352323532,0.19609157741069794,0.21135617792606354,0.2265958935022354,0.24144534766674042,0.25606486201286316,0.2704183757305145,0.2844727039337158,0.29816004633903503,0.31168368458747864,0.3252100348472595,0.3384517729282379,0.35152003169059753,0.36436134576797485,0.3766442537307739,0.3886372447013855,0.39994338154792786,0.4112023711204529,0.42243492603302,0.4334750175476074,0.4442293047904968,0.4550471901893616,0.4663928747177124
burgers,4,ood_low,2026072202,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.035409145057201385,0.07300545275211334,0.1154952347278595,0.1576889455318451,0.19735883176326752,0.23603293299674988,0.27114877104759216,0.3043692409992218,0.33432677388191223,0.3619251251220703,0.3865775465965271,0.4087311923503876,0.4294850826263428,0.4478575587272644,0.46542656421661377,0.4808740019798279,0.49464932084083557,0.50722336769104,0.5183387994766235,0.5279788374900818,0.5368776321411133,0.5445560812950134,0.5516496896743774,0.5584520101547241,0.5651341080665588,0.5719563961029053,0.5788840055465698,0.5856704711914062,0.5920217633247375
burgers,5,ood_low,2026072203,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.00999857671558857,0.0194659736007452,0.029117081314325333,0.03898189961910248,0.04910396784543991,0.059536710381507874,0.07034559547901154,0.08161305636167526,0.09344423562288284,0.10597552359104156,0.11938589066267014,0.13390310108661652,0.14975851774215698,0.16677434742450714,0.18410058319568634,0.20104961097240448,0.2176883965730667,0.23438073694705963,0.2512989640235901,0.26793068647384644,0.28449028730392456,0.3004402220249176,0.31562691926956177,0.3305949866771698,0.3445858657360077,0.358745276927948,0.37246692180633545,0.38569381833076477,0.39745914936065674
burgers,6,ood_high,2026072201,"{""Viscosity"": 0.00031499999999999996}",{},0.04934653639793396,0.06176798790693283,0.07621058076620102,0.09169942885637283,0.1074766293168068,0.12328754365444183,0.13914978504180908,0.1549704223871231,0.17080603539943695,0.18663805723190308,0.2023470550775528,0.21788978576660156,0.2332150638103485,0.24824205040931702,0.26297155022621155,0.27749940752983093,0.29187366366386414,0.3059517443180084,0.3197597563266754,0.33332958817481995,0.34660860896110535,0.3594419062137604,0.3716902732849121,0.38364699482917786,0.39555445313453674,0.40737900137901306,0.4190317988395691,0.43058422207832336,0.44231584668159485
burgers,7,ood_high,2026072202,"{""Viscosity"": 0.00031499999999999996}",{},0.03255044296383858,0.06497558206319809,0.09960275888442993,0.13512462377548218,0.170352041721344,0.2056926190853119,0.23905448615550995,0.27079078555107117,0.2997397184371948,0.32615917921066284,0.3500533103942871,0.3718165457248688,0.3912438750267029,0.4092017412185669,0.42587679624557495,0.4409635365009308,0.4547412693500519,0.4671918451786041,0.4784165620803833,0.4883649945259094,0.49724268913269043,0.505378007888794,0.5127941370010376,0.5196025371551514,0.5261539220809937,0.5328264832496643,0.5395520925521851,0.5462435483932495,0.5526955723762512
burgers,8,ood_high,2026072203,"{""Viscosity"": 0.00031499999999999996}",{},0.00988753791898489,0.01922464370727539,0.028730757534503937,0.03843269869685173,0.04837207868695259,0.0585976205766201,0.06916827708482742,0.08015552908182144,0.09165023267269135,0.103766068816185,0.11664381623268127,0.13044829666614532,0.14533551037311554,0.16129551827907562,0.1778804063796997,0.19456475973129272,0.2113458514213562,0.2283608466386795,0.24536949396133423,0.2622416317462921,0.278720885515213,0.29455986618995667,0.30962878465652466,0.3244057595729828,0.33815422654151917,0.35214856266975403,0.3657148778438568,0.37891441583633423,0.39094293117523193
kdv,0,id,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.08886539936065674,0.12933729588985443,0.16881684958934784,0.20445024967193604,0.23574379086494446,0.25819259881973267,0.27420952916145325,0.2867303788661957,0.29731518030166626,0.3072741627693176,0.31755709648132324,0.32839950919151306,0.33961188793182373,0.3509717285633087,0.362226277589798,0.37321460247039795,0.384092777967453,0.3950433135032654,0.405896931886673,0.41649627685546875,0.42688775062561035,0.43726539611816406,0.4478124678134918,0.4586237072944641,0.46960189938545227,0.48062068223953247,0.4916388690471649,0.5026817917823792,0.513779878616333
kdv,1,id,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.019560351967811584,0.037855882197618484,0.05613628774881363,0.07428399473428726,0.0922551304101944,0.11009193956851959,0.12800809741020203,0.1465294510126114,0.16663962602615356,0.18978166580200195,0.2175520360469818,0.2511444687843323,0.2908727526664734,0.3360839784145355,0.3854355216026306,0.43728479743003845,0.4899890124797821,0.5419591069221497,0.5916627645492554,0.6376934051513672,0.6789288520812988,0.7149955630302429,0.7464559674263,0.774469256401062,0.8002249598503113,0.8243948221206665,0.847010612487793,0.8675518035888672,0.885380744934082
kdv,2,id,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.011451871134340763,0.021544257178902626,0.031614575535058975,0.04167383909225464,0.05169513076543808,0.061665136367082596,0.07157807052135468,0.08142763376235962,0.09120719134807587,0.10091295838356018,0.11054559797048569,0.12010842561721802,0.12960270047187805,0.13902641832828522,0.14837561547756195,0.15764892101287842,0.16685089468955994,0.1759929060935974,0.18509303033351898,0.19417546689510345,0.20327088236808777,0.2124166041612625,0.22165650129318237,0.23103755712509155,0.24060602486133575,0.25040316581726074,0.26046276092529297,0.2708098590373993,0.28146156668663025
kdv,3,ood_low,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.0889149084687233,0.12938418984413147,0.16886912286281586,0.20451177656650543,0.23581849038600922,0.25828003883361816,0.2743053138256073,0.28683188557624817,0.29742082953453064,0.3073829114437103,0.3176683783531189,0.3285132944583893,0.33972829580307007,0.3510909378528595,0.3623485565185547,0.37333983182907104,0.3842203617095947,0.3951730728149414,0.40602898597717285,0.41663068532943726,0.427024245262146,0.43740376830101013,0.4479522705078125,0.45876482129096985,0.46974411606788635,0.4807640016078949,0.4917830228805542,0.5028268098831177,0.5139257907867432
kdv,4,ood_low,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.019564425572752953,0.03786489740014076,0.056150972843170166,0.07430523633956909,0.0922839567065239,0.11012955009937286,0.12805572152137756,0.14658820629119873,0.1667104810476303,0.18986523151397705,0.2176486849784851,0.25125429034233093,0.2909959554672241,0.3362206518650055,0.3855854272842407,0.4374472498893738,0.4901627004146576,0.5421420931816101,0.5918527245521545,0.6378875374794006,0.6791244745254517,0.7151901721954346,0.7466473579406738,0.7746556997299194,0.8004056215286255,0.824569582939148,0.8471790552139282,0.8677130937576294,0.8855336308479309
kdv,5,ood_low,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.011452016420662403,0.021544581279158592,0.031615085899829865,0.041674546897411346,0.05169600993394852,0.06166617199778557,0.07157925516366959,0.08142898976802826,0.09120869636535645,0.1009146198630333,0.11054739356040955,0.12011031806468964,0.12960472702980042,0.1390286237001419,0.148377925157547,0.1576513648033142,0.16685345768928528,0.1759955883026123,0.18509581685066223,0.19417835772037506,0.20327390730381012,0.2124197632074356,0.22165977954864502,0.23104101419448853,0.24060967564582825,0.25040704011917114,0.2604668140411377,0.2708141505718231,0.2814660668373108
kdv,6,ood_high,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.08881094306707382,0.12928590178489685,0.16875995695590973,0.20438331365585327,0.2356623411178589,0.25809717178344727,0.2741048336029053,0.28661948442459106,0.29719972610473633,0.3071553707122803,0.3174355626106262,0.3282753825187683,0.33948493003845215,0.35084179043769836,0.3620930016040802,0.3730780780315399,0.3839537799358368,0.39490193128585815,0.40575313568115234,0.41634994745254517,0.4267391562461853,0.43711480498313904,0.4476603865623474,0.45847031474113464,0.4694473445415497,0.48046502470970154,0.4914822280406952,0.5025242567062378,0.5136213302612305
kdv,7,ood_high,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.01955588161945343,0.03784600645303726,0.056120216846466064,0.07426073402166367,0.09222353249788284,0.1100507527589798,0.12795594334602356,0.14646506309509277,0.16656190156936646,0.18968990445137024,0.21744589507579803,0.2510237991809845,0.2907373905181885,0.3359338641166687,0.3852708339691162,0.43710628151893616,0.4897981584072113,0.5417580604553223,0.5914542078971863,0.6374801993370056,0.6787140369415283,0.7147819399833679,0.7462460398674011,0.7742648720741272,0.8000268936157227,0.824203372001648,0.846825897693634,0.8673750162124634,0.8852131366729736
kdv,8,ood_high,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.011451668106019497,0.021543854847550392,0.03161397948861122,0.04167306050658226,0.051694147288799286,0.06166398525238037,0.07157674431800842,0.08142616599798203,0.09120556712150574,0.1009112000465393,0.11054369807243347,0.12010636180639267,0.12960051000118256,0.13902407884597778,0.14837312698364258,0.1576462984085083,0.1668480932712555,0.17598997056484222,0.18508994579315186,0.1941722333431244,0.20326751470565796,0.21241311728954315,0.22165285050868988,0.23103375732898712,0.2406020611524582,0.25039905309677124,0.26045840978622437,0.270805299282074,0.2814566493034363
ks,0,id,2026072201,"{""Domain Extent"": 70.0}",{},0.018624968826770782,0.03848104178905487,0.06479696184396744,0.09719812870025635,0.13933487236499786,0.19344322383403778,0.2577455937862396,0.3251809775829315,0.3982492685317993,0.4777703881263733,0.557133674621582,0.6283615231513977,0.6912788152694702,0.7532246112823486,0.8170874714851379,0.8789438605308533,0.9364723563194275,0.9887046813964844,1.033429503440857,1.0694016218185425,1.0945417881011963,1.111865520477295,1.125253438949585,1.1396467685699463,1.1593490839004517,1.1825995445251465,1.2077839374542236,1.2313846349716187,1.2534347772598267
ks,1,id,2026072202,"{""Domain Extent"": 70.0}",{},0.018832623958587646,0.039598770439624786,0.06666021049022675,0.09988870471715927,0.13834193348884583,0.17987017333507538,0.2337040901184082,0.3010546863079071,0.36553049087524414,0.42459017038345337,0.4781394302845001,0.5270119905471802,0.5787087678909302,0.6378766298294067,0.7078148126602173,0.7873325347900391,0.8662434220314026,0.9311903119087219,0.9725149869918823,1.0005474090576172,1.0307573080062866,1.0681726932525635,1.1077860593795776,1.1471096277236938,1.182747721672058,1.2106409072875977,1.2342416048049927,1.2571958303451538,1.2860573530197144
ks,2,id,2026072203,"{""Domain Extent"": 70.0}",{},0.01704276353120804,0.03200628608465195,0.05110647901892662,0.07462761551141739,0.10720514506101608,0.14717479050159454,0.18766777217388153,0.22591549158096313,0.2707618474960327,0.32604482769966125,0.38633662462234497,0.44846558570861816,0.508511483669281,0.5658462047576904,0.6220483779907227,0.6708252429962158,0.7111825942993164,0.7485591769218445,0.7899603247642517,0.8395311236381531,0.8931654691696167,0.9521287083625793,1.0197516679763794,1.0920261144638062,1.1596263647079468,1.2123888731002808,1.2478872537612915,1.2733491659164429,1.2955740690231323
ks,3,ood_low,2026072201,"{""Domain Extent"": 9.5}",{},0.019990921020507812,0.03697837144136429,0.0574374683201313,0.08239631354808807,0.11147860437631607,0.1447741836309433,0.18357059359550476,0.2298314869403839,0.28488555550575256,0.3472801148891449,0.41352683305740356,0.4821363091468811,0.5532998442649841,0.6267096996307373,0.7014631628990173,0.7768310308456421,0.8529359698295593,0.9312657117843628,1.0155024528503418,1.1119496822357178,1.2280383110046387,1.3673796653747559,1.5216474533081055,1.6681920289993286,1.7720603942871094,1.814622402191162,1.8122626543045044,1.7801088094711304,1.7327148914337158
ks,4,ood_low,2026072202,"{""Domain Extent"": 9.5}",{},0.021136119961738586,0.041089337319135666,0.06416267156600952,0.09412749111652374,0.13488881289958954,0.1880926787853241,0.2503455579280853,0.3156203031539917,0.3835763931274414,0.45468670129776,0.5283911824226379,0.6039255261421204,0.6799116134643555,0.754891574382782,0.8278946876525879,0.898422122001648,0.9667236804962158,1.0349035263061523,1.1081942319869995,1.1952484846115112,1.3059649467468262,1.4420543909072876,1.5805091857910156,1.6713005304336548,1.7151744365692139,1.7360789775848389,1.7166380882263184,1.6704233884811401,1.6392676830291748
ks,5,ood_low,2026072203,"{""Domain Extent"": 9.5}",{},0.020731376484036446,0.040219198912382126,0.06405428051948547,0.09673013538122177,0.14317037165164948,0.199677973985672,0.2595444917678833,0.3202526867389679,0.38317516446113586,0.44933658838272095,0.517980694770813,0.5878302454948425,0.6573604345321655,0.7252081036567688,0.7905258536338806,0.8529345393180847,0.9125239253044128,0.9704170823097229,1.0297162532806396,1.0960944890975952,1.1770350933074951,1.2771813869476318,1.3880640268325806,1.478592872619629,1.530358910560608,1.5721827745437622,1.6021617650985718,1.5953971147537231,1.5703434944152832
ks,6,ood_high,2026072201,"{""Domain Extent"": 136.5}",{},0.033971626311540604,0.06035362556576729,0.09314439445734024,0.1335761547088623,0.18108567595481873,0.2331729233264923,0.28817129135131836,0.34422239661216736,0.4020107090473175,0.46600407361984253,0.5378578901290894,0.6140336394309998,0.6882975697517395,0.7562733888626099,0.8172671794891357,0.8753361701965332,0.9335161447525024,0.9833024144172668,1.0198752880096436,1.0486783981323242,1.0739667415618896,1.0945563316345215,1.1100819110870361,1.1243847608566284,1.1424602270126343,1.1656922101974487,1.1926747560501099,1.2216132879257202,1.248427152633667
ks,7,ood_high,2026072202,"{""Domain Extent"": 136.5}",{},0.028752770274877548,0.0524497851729393,0.08138152211904526,0.1187579482793808,0.16587816178798676,0.22113502025604248,0.28216132521629333,0.34740644693374634,0.4113469421863556,0.4675627648830414,0.5189218521118164,0.5687255263328552,0.6173713207244873,0.6623895168304443,0.703021228313446,0.7411682605743408,0.7773053050041199,0.8112262487411499,0.8424029350280762,0.8712987899780273,0.8971021175384521,0.9169448614120483,0.9306519031524658,0.9386065006256104,0.9432756900787354,0.9464507699012756,0.9516726732254028,0.9602252244949341,0.9705219268798828
