dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
hyp,5,ood_low,2026072203,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.024103088304400444,0.04731297865509987,0.06981135904788971,0.09162025898694992,0.11278746277093887,0.13336925208568573,0.15342523157596588,0.17301678657531738,0.19220727682113647,0.21106189489364624,0.2296476811170578,0.24803365767002106,0.2662901282310486,0.28448858857154846,0.30270102620124817,0.3209993839263916,0.3394547998905182,0.35813724994659424,0.37711378931999207,0.39644765853881836,0.41619569063186646,0.4364069402217865,0.4571203589439392,0.4783637225627899,0.5001522302627563,0.5224879384040833,0.545360267162323,0.5687460899353027,0.5926110744476318
hyp,6,ood_high,2026072201,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.08812935650348663,0.14476338028907776,0.1872786283493042,0.2218455821275711,0.251220703125,0.27674710750579834,0.29917752742767334,0.31901711225509644,0.3366599977016449,0.35244205594062805,0.36666133999824524,0.379585325717926,0.39145559072494507,0.40248966217041016,0.41288354992866516,0.4228138327598572,0.4324397146701813,0.4419049620628357,0.4513399004936218,0.46086275577545166,0.47058168053627014,0.48059558868408203,0.4909956157207489,0.501866340637207,0.5132862329483032,0.5253289937973022,0.5380643010139465,0.5515578389167786,0.5658724904060364
hyp,7,ood_high,2026072202,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.21553713083267212,0.33949124813079834,0.42437949776649475,0.48908206820487976,0.5422590970993042,0.5878205299377441,0.6274979710578918,0.662117600440979,0.6921872496604919,0.7181382775306702,0.7404079437255859,0.7594538927078247,0.7757459282875061,0.7897531390190125,0.8019340634346008,0.8127309083938599,0.8225681781768799,0.8318538069725037,0.8409824967384338,0.8503410220146179,0.860312283039093,0.8712795972824097,0.8836305737495422,0.8977632522583008,0.9140914082527161,0.9330509305000305,0.9551041126251221,0.9807456135749817,1.0105029344558716
hyp,8,ood_high,2026072203,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.06561111658811569,0.11706676334142685,0.16099242866039276,0.20020988583564758,0.23602616786956787,0.2691459655761719,0.30003678798675537,0.32906845211982727,0.3565642833709717,0.38281893730163574,0.4081045389175415,0.43267273902893066,0.45675525069236755,0.48056501150131226,0.5042967200279236,0.5281279683113098,0.5522209405899048,0.5767231583595276,0.6017690300941467,0.6274805665016174,0.6539673209190369,0.681327760219574,0.7096486687660217,0.7390044331550598,0.769456148147583,0.8010507822036743,0.8338204622268677,0.867782473564148,0.9029399156570435
burgers,0,id,2026072201,"{""Viscosity"": 0.000175}",{},0.06812227517366409,0.07717274874448776,0.08721433579921722,0.09809872508049011,0.10943126678466797,0.12117811292409897,0.13318966329097748,0.1452452838420868,0.15724803507328033,0.16916990280151367,0.1809159219264984,0.19242465496063232,0.20373187959194183,0.21485504508018494,0.22581155598163605,0.2366977483034134,0.24762298166751862,0.25859931111335754,0.2695302367210388,0.28001803159713745,0.289799302816391,0.29902347922325134,0.30776914954185486,0.3164111077785492,0.32487189769744873,0.33350613713264465,0.34207412600517273,0.3503560423851013,0.35920804738998413
burgers,1,id,2026072202,"{""Viscosity"": 0.000175}",{},0.029672928154468536,0.059869199991226196,0.09387876838445663,0.13026437163352966,0.16742274165153503,0.20564934611320496,0.24176515638828278,0.2757902443408966,0.3056032955646515,0.33250340819358826,0.35562795400619507,0.3765576183795929,0.3953498303890228,0.4116213619709015,0.4263021945953369,0.4393133521080017,0.451106995344162,0.4616413414478302,0.47137513756752014,0.48008131980895996,0.4872656464576721,0.49286141991615295,0.497592568397522,0.5023862719535828,0.5080091953277588,0.5140599012374878,0.5199522972106934,0.5256837606430054,0.5309354066848755
burgers,2,id,2026072203,"{""Viscosity"": 0.000175}",{},0.008906506933271885,0.017192088067531586,0.025613997131586075,0.03419490158557892,0.04298466816544533,0.0520457960665226,0.061455048620700836,0.07130763679742813,0.08171799033880234,0.09281964600086212,0.10476882755756378,0.11774872988462448,0.13193471729755402,0.1472911536693573,0.1632745862007141,0.17960287630558014,0.19659103453159332,0.2142224907875061,0.23183459043502808,0.2491806447505951,0.2659890651702881,0.28190019726753235,0.29695022106170654,0.3109264075756073,0.32360199093818665,0.3357975482940674,0.34687891602516174,0.35818859934806824,0.36865541338920593
burgers,3,ood_low,2026072201,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.09710715711116791,0.10916612297296524,0.1202155202627182,0.13128378987312317,0.14235642552375793,0.15365257859230042,0.16517668962478638,0.1766623556613922,0.18792496621608734,0.19912894070148468,0.20998303592205048,0.2205572873353958,0.23098134994506836,0.2411961853504181,0.2511152923107147,0.2609756886959076,0.271033376455307,0.2811771631240845,0.29138749837875366,0.30119580030441284,0.3100068271160126,0.3185196816921234,0.32649892568588257,0.3346215784549713,0.3426203429698944,0.3507547080516815,0.35890260338783264,0.3669884502887726,0.3759441077709198
burgers,4,ood_low,2026072202,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.030631158500909805,0.06301476806402206,0.10070841759443283,0.140227273106575,0.1793103665113449,0.21890288591384888,0.25569742918014526,0.29044002294540405,0.320779025554657,0.34842026233673096,0.3722352087497711,0.39344584941864014,0.41325312852859497,0.42984849214553833,0.44517287611961365,0.458510160446167,0.4703647792339325,0.4811761677265167,0.49101442098617554,0.49956196546554565,0.5069603323936462,0.5124685764312744,0.5173675417900085,0.5226395130157471,0.5285077095031738,0.5346843004226685,0.5408838987350464,0.546640157699585,0.5518237352371216
burgers,5,ood_low,2026072203,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.008920202031731606,0.017228934913873672,0.025682765990495682,0.034305885434150696,0.04314979538321495,0.052279457449913025,0.061775192618370056,0.0717378780245781,0.08229059725999832,0.09357935190200806,0.10578259825706482,0.11911976337432861,0.13380980491638184,0.14967957139015198,0.16596797108650208,0.18232814967632294,0.19915568828582764,0.2165740728378296,0.23414510488510132,0.2513829469680786,0.2682618498802185,0.2842998802661896,0.29945552349090576,0.31352517008781433,0.3264421224594116,0.3386772572994232,0.34997159242630005,0.36127448081970215,0.37160149216651917
burgers,6,ood_high,2026072201,"{""Viscosity"": 0.00031499999999999996}",{},0.05124547332525253,0.060644328594207764,0.07167114317417145,0.08334244787693024,0.09520545601844788,0.10723796486854553,0.11932235211133957,0.1313231736421585,0.14325088262557983,0.155093252658844,0.1667993813753128,0.17833304405212402,0.18974313139915466,0.2009824514389038,0.2120954692363739,0.22314976155757904,0.23419418931007385,0.2452261596918106,0.25613757967948914,0.26669469475746155,0.27666473388671875,0.28608936071395874,0.2950664460659027,0.3038841784000397,0.3125168979167938,0.3212694525718689,0.3300478458404541,0.33863207697868347,0.34745776653289795
burgers,7,ood_high,2026072202,"{""Viscosity"": 0.00031499999999999996}",{},0.028960643336176872,0.05739462003111839,0.0881836861371994,0.1215396374464035,0.15660548210144043,0.1931392252445221,0.22840699553489685,0.2616695165634155,0.29109346866607666,0.3174714744091034,0.340284138917923,0.3608098328113556,0.3789719343185425,0.39491957426071167,0.40913257002830505,0.42181700468063354,0.4334052801132202,0.443928062915802,0.4538165330886841,0.4626411497592926,0.4699145257472992,0.47570762038230896,0.4805324673652649,0.4853672385215759,0.4909111559391022,0.4968494474887848,0.5028208494186401,0.5085564255714417,0.513898491859436
burgers,8,ood_high,2026072203,"{""Viscosity"": 0.00031499999999999996}",{},0.008893816731870174,0.01715746708214283,0.025547444820404053,0.03408532217144966,0.0428193062543869,0.05180947855114937,0.061128806322813034,0.07086694985628128,0.08113016188144684,0.09203939139842987,0.10373164713382721,0.11636029928922653,0.13006481528282166,0.1448618471622467,0.1604263037443161,0.1765386015176773,0.19352610409259796,0.21129202842712402,0.22895927727222443,0.24642077088356018,0.2631641626358032,0.27902066707611084,0.2939935326576233,0.3077884018421173,0.32037246227264404,0.33234596252441406,0.34334954619407654,0.3545510470867157,0.3651021122932434
kdv,0,id,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.09155337512493134,0.11361794173717499,0.13294236361980438,0.15166006982326508,0.17046555876731873,0.18933330476284027,0.2079927623271942,0.22641940414905548,0.24474306404590607,0.26320216059684753,0.28145888447761536,0.2996082603931427,0.31795454025268555,0.336375892162323,0.3550555408000946,0.37444645166397095,0.39510858058929443,0.41720035672187805,0.4409925937652588,0.46677249670028687,0.49456334114074707,0.5247024297714233,0.5574579834938049,0.5929102897644043,0.6307592391967773,0.6705790758132935,0.711922287940979,0.7545139193534851,0.7983422875404358
kdv,1,id,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.016286607831716537,0.03053811751306057,0.044333070516586304,0.057896051555871964,0.0718846395611763,0.08732157200574875,0.10539408773183823,0.12708643078804016,0.15287435054779053,0.18269173800945282,0.21604803204536438,0.2522294521331787,0.2904623746871948,0.3300095796585083,0.370222270488739,0.4105783998966217,0.45071297883987427,0.4904140532016754,0.5295635461807251,0.5680509209632874,0.6057249307632446,0.6424040198326111,0.6779102087020874,0.7120976448059082,0.7448652386665344,0.776158332824707,0.805967390537262,0.8343693017959595,0.86152583360672
kdv,2,id,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.0048362803645431995,0.00847665686160326,0.012123918160796165,0.015783146023750305,0.01946411095559597,0.023168284446001053,0.02689502015709877,0.030644390732049942,0.03441714867949486,0.038213685154914856,0.042033564299345016,0.045875418931245804,0.04973738640546799,0.053618162870407104,0.057517219334840775,0.061435144394636154,0.06537368148565292,0.0693354681134224,0.07332346588373184,0.0773412212729454,0.0813925489783287,0.08548162877559662,0.08961299061775208,0.09379129111766815,0.09802132844924927,0.10230770707130432,0.10665464401245117,0.11106547713279724,0.11554250866174698
kdv,3,ood_low,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.0916186049580574,0.11369915306568146,0.1330355703830719,0.15176312625408173,0.17057709395885468,0.18945255875587463,0.2081190049648285,0.22655192017555237,0.2448813021183014,0.26334628462791443,0.28160813450813293,0.29976195096969604,0.31811287999153137,0.3365382254123688,0.3552209138870239,0.3746139705181122,0.39527827501296997,0.4173714518547058,0.4411652386188507,0.4669475555419922,0.4947401285171509,0.5248809456825256,0.5576385855674744,0.5930935144424438,0.6309444308280945,0.6707647442817688,0.7121061682701111,0.7546937465667725,0.7985179424285889
kdv,4,ood_low,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.016287850216031075,0.030541401356458664,0.044339217245578766,0.05790605768561363,0.07189969718456268,0.0873430147767067,0.10542335361242294,0.12712496519088745,0.15292364358901978,0.18275333940982819,0.21612326800823212,0.25231945514678955,0.2905678451061249,0.3301308751106262,0.3703592121601105,0.4107305109500885,0.4508792757987976,0.4905933737754822,0.5297542214393616,0.5682511329650879,0.6059325337409973,0.6426166892051697,0.6781254410743713,0.7123127579689026,0.7450776100158691,0.7763651013374329,0.8061660528182983,0.8345575332641602,0.861700713634491
kdv,5,ood_low,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.004836305510252714,0.008476740680634975,0.012124056927859783,0.015783371403813362,0.01946439780294895,0.023168643936514854,0.02689543552696705,0.030644869431853294,0.03441772237420082,0.038214366883039474,0.04203435778617859,0.04587631672620773,0.04973841458559036,0.05361936241388321,0.057518575340509415,0.06143667548894882,0.06537541002035141,0.0693373829126358,0.07332560420036316,0.07734357565641403,0.08139514923095703,0.08548450469970703,0.08961616456508636,0.0937947928905487,0.09802519530057907,0.10231198370456696,0.10665939748287201,0.11107075959444046,0.11554837971925735
kdv,6,ood_high,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.09148171544075012,0.11352883279323578,0.13284005224704742,0.151546910405159,0.1703430563211441,0.1892024576663971,0.20785415172576904,0.22627389430999756,0.2445913553237915,0.26304394006729126,0.2812950909137726,0.2994396686553955,0.31778082251548767,0.33619794249534607,0.35487428307533264,0.3742627501487732,0.3949225842952728,0.41701266169548035,0.4408031105995178,0.46658021211624146,0.49436911940574646,0.5245065093040466,0.5572596788406372,0.5927088260650635,0.6305555701255798,0.6703746914863586,0.7117196321487427,0.7543155550956726,0.798148512840271
kdv,7,ood_high,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.01628522016108036,0.030534472316503525,0.0443262942135334,0.05788504704833031,0.07186809182167053,0.08729801326990128,0.1053619384765625,0.12704408168792725,0.1528201699256897,0.18262411653995514,0.21596543490886688,0.2521306872367859,0.29034656286239624,0.3298764228820801,0.3700718581676483,0.41041138768196106,0.4505303204059601,0.4902171790599823,0.5293542146682739,0.5678310990333557,0.6054969429969788,0.6421704292297363,0.6776738166809082,0.7118613719940186,0.7446321249008179,0.7759312987327576,0.8057491779327393,0.8341627717018127,0.8613336682319641
kdv,8,ood_high,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.004836246371269226,0.008476591669023037,0.012123798951506615,0.015782978385686874,0.019463878124952316,0.023167980834841728,0.026894619688391685,0.030643871054053307,0.03441649302840233,0.038212887942790985,0.042032647877931595,0.04587436467409134,0.049736183136701584,0.053616803139448166,0.057515665888786316,0.06143340840935707,0.06537175923585892,0.0693332850933075,0.07332104444503784,0.07733853906393051,0.08138956874608994,0.0854782983660698,0.08960926532745361,0.09378713369369507,0.09801670163869858,0.10230256617069244,0.10664898157119751,0.11105924099683762,0.11553562432527542
ks,0,id,2026072201,"{""Domain Extent"": 70.0}",{},0.01544888224452734,0.02788642793893814,0.04184757545590401,0.05766822025179863,0.0752815306186676,0.09439057111740112,0.11490009725093842,0.13809534907341003,0.1674812138080597,0.20096097886562347,0.23625577986240387,0.2719593048095703,0.3172476291656494,0.37251418828964233,0.4327748715877533,0.5032148957252502,0.5856984257698059,0.6635336875915527,0.7193177342414856,0.7578651309013367,0.7942767143249512,0.8398953080177307,0.9012705087661743,0.9750586152076721,1.0518276691436768,1.12458074092865,1.1956294775009155,1.263047695159912,1.318901538848877
ks,1,id,2026072202,"{""Domain Extent"": 70.0}",{},0.015902839601039886,0.029113490134477615,0.0436544194817543,0.06015336886048317,0.07873803377151489,0.10057718306779861,0.1286165565252304,0.16243746876716614,0.20036515593528748,0.24467237293720245,0.29283472895622253,0.34872838854789734,0.4082532525062561,0.45244839787483215,0.4823220372200012,0.5162493586540222,0.5582325458526611,0.6105830073356628,0.6766675114631653,0.7507474422454834,0.8234062194824219,0.8946743011474609,0.9609221816062927,1.0200992822647095,1.0740506649017334,1.1207597255706787,1.1591606140136719,1.1874783039093018,1.2079914808273315
ks,2,id,2026072203,"{""Domain Extent"": 70.0}",{},0.015243006870150566,0.027899472042918205,0.042825035750865936,0.0615951307117939,0.08410216122865677,0.10963928699493408,0.13964594900608063,0.17297032475471497,0.20673707127571106,0.2482275813817978,0.30886849761009216,0.3940942883491516,0.49468517303466797,0.5927982926368713,0.6753358244895935,0.7434287071228027,0.7982008457183838,0.8443124890327454,0.8894777894020081,0.9368364810943604,0.9881669282913208,1.0410449504852295,1.0937201976776123,1.1356048583984375,1.1587355136871338,1.170011043548584,1.1791235208511353,1.1895116567611694,1.2001522779464722
ks,3,ood_low,2026072201,"{""Domain Extent"": 9.5}",{},0.016379613429307938,0.029588723555207253,0.04407345876097679,0.061297401785850525,0.08240550011396408,0.1081407219171524,0.1384969800710678,0.17294469475746155,0.21095332503318787,0.2520350515842438,0.29562732577323914,0.3410678207874298,0.387678861618042,0.4348328709602356,0.48195621371269226,0.5285338163375854,0.5741671919822693,0.6186926960945129,0.6623451709747314,0.7059372663497925,0.7510474920272827,0.8002453446388245,0.8573718070983887,0.9277930855751038,1.0182838439941406,1.1354010105133057,1.2797361612319946,1.4336515665054321,1.5555163621902466
ks,4,ood_low,2026072202,"{""Domain Extent"": 9.5}",{},0.020574232563376427,0.03737421706318855,0.05296552553772926,0.06860172003507614,0.08511039614677429,0.10306859761476517,0.1227465271949768,0.1442655622959137,0.16731880605220795,0.19115209579467773,0.21518410742282867,0.23911458253860474,0.26275068521499634,0.286037415266037,0.3090846836566925,0.3321239650249481,0.35544756054878235,0.37935671210289,0.4041443467140198,0.4301173985004425,0.4576385021209717,0.48716041445732117,0.5192453265190125,0.5545781254768372,0.5939877033233643,0.6384814381599426,0.6892897486686707,0.747902512550354,0.8160719871520996
ks,5,ood_low,2026072203,"{""Domain Extent"": 9.5}",{},0.01956166885793209,0.03590170666575432,0.05137786641716957,0.0672188401222229,0.0843658298254013,0.10329720377922058,0.12398630380630493,0.1461402028799057,0.16940933465957642,0.1933286190032959,0.21728171408176422,0.24065829813480377,0.2630526125431061,0.2843254506587982,0.3045259714126587,0.3238050043582916,0.34236982464790344,0.3604646325111389,0.3783586323261261,0.3963318169116974,0.4146687388420105,0.4336598217487335,0.4536004662513733,0.4747862219810486,0.49751022458076477,0.5220761895179749,0.5488316416740417,0.5782157182693481,0.6108056902885437
ks,6,ood_high,2026072201,"{""Domain Extent"": 136.5}",{},0.03908886760473251,0.07176323235034943,0.11334192007780075,0.16506677865982056,0.2275845855474472,0.29942789673805237,0.3765323758125305,0.4535606801509857,0.5231388211250305,0.5836628675460815,0.639563262462616,0.6945675015449524,0.7501778602600098,0.8072225451469421,0.8623753190040588,0.9144386649131775,0.9628905653953552,1.0031665563583374,1.0342061519622803,1.0622843503952026,1.0905719995498657,1.1182202100753784,1.1426050662994385,1.1602997779846191,1.1736892461776733,1.1848487854003906,1.1921510696411133,1.197288990020752,1.2067965269088745
ks,7,ood_high,2026072202,"{""Domain Extent"": 136.5}",{},0.0334056131541729,0.06170542165637016,0.09697958081960678,0.14127719402313232,0.19541029632091522,0.25572821497917175,0.3185909390449524,0.3813287913799286,0.4413102865219116,0.49763166904449463,0.5507581830024719,0.6014598608016968,0.6481841802597046,0.6904135942459106,0.7285568714141846,0.7644803524017334,0.7996436953544617,0.8321937322616577,0.8605182766914368,0.8825593590736389,0.8969099521636963,0.9053156971931458,0.9103415608406067,0.9144123196601868,0.9196974635124207,0.925200879573822,0.929682731628418,0.9366652369499207,0.9464492797851562
