model_seed,split,condition,pde,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
42,id_ood,ood_low,ks,0.020619472488760948,0.03942896922429403,0.061884806801875435,0.09108464668194453,0.12984592964251837,0.17751494546731314,0.23115354776382446,0.2885681589444478,0.3505457043647766,0.41710113485654193,0.4866329034169515,0.557964026927948,0.6301906307538351,0.7022697925567627,0.7732945680618286,0.8427292307217916,0.910727858543396,0.9788621068000793,1.051137646039327,1.1344308853149414,1.23701278368632,1.362205147743225,1.4967402219772339,1.6060284773508708,1.672531247138977,1.7076280514399211,1.710354169209798,1.6819764375686646,1.6474420229593914
42,id_ood,ood_high,ks,0.03036872111260891,0.05501214290658633,0.08592416594425838,0.12514321754376093,0.17263994614283243,0.22675475478172302,0.28530128796895343,0.34684881567955017,0.40898213783899945,0.469713032245636,0.5307117104530334,0.5921584367752075,0.6499530474344889,0.7029238343238831,0.7521652181943258,0.7989854017893473,0.8434729973475138,0.8826198180516561,0.9156170686086019,0.9452068408330282,0.9716600378354391,0.9930677016576132,1.0093504786491394,1.0224403540293376,1.0358200867970784,1.051062285900116,1.0686545769373577,1.087640682856242,1.1053953965504963
42,id_ood,all,fisher,0.044012671750452786,0.07652842294838694,0.10711425294478734,0.13678888148731655,0.16633649170398712,0.19654294517305163,0.22819390561845568,0.2618943353494008,0.29746297664112514,0.33308374881744385,0.36555975675582886,0.3924025860097673,0.41325176424450344,0.42926079365942216,0.44168535206052995,0.4512542088826497,0.4583486451043023,0.4632796314027574,0.46636392672856647,0.4678921831978692,0.4681268201933967,0.46731652153862846,0.46567969852023655,0.463373773627811,0.4604751202795241,0.4569801423284743,0.4528305729230245,0.44794440269470215,0.4422443707784017
42,id_ood,id,fisher,0.021923532088597614,0.04340172931551933,0.06573651358485222,0.08906765033801396,0.11366564780473709,0.14009068657954535,0.16900108754634857,0.20099288473526636,0.23610692719618478,0.2729342579841614,0.30827369292577106,0.3389098048210144,0.36337826152642566,0.38211065034071606,0.3962321678797404,0.4066183418035507,0.413848876953125,0.4184385687112808,0.42090488970279694,0.4217342833677928,0.4213609943787257,0.4201536327600479,0.41839060684045154,0.416242520014445,0.4137694388628006,0.4109369566043218,0.40765073895454407,0.40379051864147186,0.399239681661129
42,id_ood,ood_low,fisher,0.07113147526979446,0.11605348438024521,0.15834004431962967,0.19912553578615189,0.23895191649595895,0.27787700792153675,0.31558531522750854,0.3515758216381073,0.385397344827652,0.41679108142852783,0.4455496668815613,0.4713836709658305,0.49413291613260907,0.5138807694117228,0.5308325787385305,0.5451508363087972,0.5569054981072744,0.5661421815554301,0.5729355017344157,0.5774010717868805,0.5797189970811208,0.580152283112208,0.5790112316608429,0.5765980283419291,0.5731629629929861,0.5688833097616831,0.5638672709465027,0.5581701099872589,0.5518125693003336
42,id_ood,ood_high,fisher,0.03898300168414911,0.07013005763292313,0.09726618727048238,0.12217344592014949,0.14639189342657724,0.17166114101807275,0.19999530663092932,0.23311427732308707,0.2708846405148506,0.3095259666442871,0.34285595019658405,0.3669142872095108,0.38224410514036816,0.3917909562587738,0.39799126982688904,0.40199348827203113,0.4042916049559911,0.4052580843369166,0.4052513539791107,0.404541219274203,0.4033005436261495,0.40164369841416675,0.39963723222414654,0.3972807625929515,0.3944929589827855,0.39112017552057904,0.3869737386703491,0.38187257945537567,0.3756808464725812
42,id_ood,all,gs_alpha,0.03807349751393,0.0757957539624638,0.11910215185748206,0.16644410954581368,0.2148639957110087,0.2628996471563975,0.3087037470605638,0.35340110460917157,0.39827097124523586,0.4409114652209812,0.4776078661282857,0.5112414161364237,0.545614759127299,0.5821026298734877,0.6193678577740988,0.6559392478730943,0.6923365791638693,0.728058377901713,0.7624546488126119,0.7958048184712728,0.8285408284929063,0.8619984123441908,0.8929005596372817,0.9199040995703803,0.9426698419782851,0.9609303739335802,0.9776496357387967,0.9948089122772217,1.012402786148919
42,id_ood,id,gs_alpha,0.03802009175221125,0.0769272396961848,0.12082139154275258,0.168379212419192,0.218110258380572,0.26788094143072766,0.314155509074529,0.3578759729862213,0.40021421511967975,0.4385049343109131,0.4702977438767751,0.49659202496210736,0.5212082664171854,0.5489574273427328,0.582500676314036,0.6184879938761393,0.6542335152626038,0.6898588935534159,0.7231989701588949,0.7526797652244568,0.7796791990598043,0.8087316552797953,0.840694010257721,0.8728780746459961,0.9029637177785238,0.9279475212097168,0.9494966069857279,0.9700132012367249,0.9889023900032043
42,id_ood,ood_low,gs_alpha,0.030729935814936955,0.054860385755697884,0.0774931659301122,0.09939382721980412,0.12020380795001984,0.14006072531143823,0.15953662246465683,0.18094679216543832,0.20950391391913095,0.24059214194615683,0.265971044699351,0.2919849207003911,0.32338947057724,0.35857487718264264,0.3950709005196889,0.43266744414965314,0.47264549136161804,0.5142093102137247,0.5567035873730978,0.5997323393821716,0.6419690052668253,0.683676282564799,0.7177268067995707,0.7425939043362936,0.7611364126205444,0.7781100670496622,0.7981199820836385,0.8207589785257975,0.84672745068868
42,id_ood,ood_high,gs_alpha,0.0454704649746418,0.09559964388608932,0.15899188816547394,0.23155929148197174,0.30627792080243427,0.38075724244117737,0.4524190624554952,0.5213805834452311,0.5850948294003805,0.6436372796694437,0.6965547402699789,0.7451473077138265,0.7922466397285461,0.8387757142384847,0.8805319666862488,0.9166623950004578,0.9501307606697083,0.9801068703333536,1.0074612895647685,1.0350023905436199,1.0639742215474446,1.0935872395833333,1.1202807823816936,1.144240379333496,1.1639093955357869,1.1767336130142212,1.1853322585423787,1.1936543782552083,1.2015784581502278
