split,condition,pde,step,model_seed_count,mean,sample_std,ci95_half_width,ci95_low,ci95_high
id_ood,all,gs_delta,27,3,1.030170248614417,0.00818781882849545,0.0203396695285929,1.0098305790858242,1.05050991814301
id_ood,all,gs_delta,28,3,1.0289543602201674,0.00824882844486663,0.02049122581739809,1.0084631344027692,1.0494455860375655
id_ood,all,gs_delta,29,3,1.0285809636116028,0.008671512406963023,0.021541230987780772,1.007039732623822,1.0501221945993835
id_ood,all,gs_epsilon,1,3,0.0224802706528593,0.0018044790168996957,0.004482574375887146,0.017997696276972154,0.02696284502874645
id_ood,all,gs_epsilon,2,3,0.0359907143369869,0.003501329047610806,0.008697783528309085,0.027292930808677812,0.04468849786529598
id_ood,all,gs_epsilon,3,3,0.04985138773918152,0.005201101250128952,0.012920251757917002,0.03693113598126452,0.06277163949709852
id_ood,all,gs_epsilon,4,3,0.06746283063182125,0.00714962948349596,0.01776066422477425,0.049702166407047,0.0852234948565955
id_ood,all,gs_epsilon,5,3,0.09060999171601401,0.008982050186518941,0.02231264959688928,0.06829734211912473,0.11292264131290329
id_ood,all,gs_epsilon,6,3,0.11798824921802238,0.008500377210403311,0.02111610759220426,0.09687214162581811,0.13910435681022665
id_ood,all,gs_epsilon,7,3,0.14770959041736745,0.006768827701409486,0.016814700157203235,0.1308948902601642,0.1645242905745707
id_ood,all,gs_epsilon,8,3,0.1769123143619961,0.005363936151074784,0.013324756076140662,0.16358755828585542,0.19023707043813676
id_ood,all,gs_epsilon,9,3,0.20373964861587243,0.007183857860687615,0.017845692227367004,0.18589395638850542,0.22158534084323944
id_ood,all,gs_epsilon,10,3,0.22704546650250754,0.011200143833258002,0.027822699672879314,0.19922276682962822,0.2548681661753869
id_ood,all,gs_epsilon,11,3,0.2462412494200247,0.014208353901305605,0.03529550774769079,0.21094574167233393,0.2815367571677155
id_ood,all,gs_epsilon,12,3,0.2624323610906248,0.01520680181520867,0.0377757898638051,0.2246565712268197,0.3002081509544299
id_ood,all,gs_epsilon,13,3,0.27847228006080343,0.015222071445243443,0.03781372172761848,0.24065855833318495,0.3162860017884219
id_ood,all,gs_epsilon,14,3,0.29616201144677623,0.015242186799386855,0.03786369103743073,0.2582983204093455,0.33402570248420693
id_ood,all,gs_epsilon,15,3,0.3148439085042035,0.015462789179606178,0.038411697729428644,0.27643221077477487,0.35325560623363217
id_ood,all,gs_epsilon,16,3,0.33301237667048417,0.015539693140624455,0.038602737759174756,0.2944096389113094,0.37161511442965894
id_ood,all,gs_epsilon,17,3,0.3500349267765328,0.015273572380827733,0.03794165714389226,0.31209326963264056,0.38797658392042506
id_ood,all,gs_epsilon,18,3,0.36652753308967306,0.015299547569060339,0.03800618308854989,0.32852135000112315,0.404533716178223
id_ood,all,gs_epsilon,19,3,0.38335860879332934,0.016288065110645813,0.040461796792298665,0.34289681200103067,0.423820405585628
id_ood,all,gs_epsilon,20,3,0.4009831150372823,0.018734897027986096,0.0465400642324027,0.3544430508048796,0.447523179269685
id_ood,all,gs_epsilon,21,3,0.4196861739511843,0.021699597764778814,0.053904789136632214,0.3657813848145521,0.4735909630878165
id_ood,all,gs_epsilon,22,3,0.44009959476965443,0.023171851519996636,0.057562070211189524,0.3825375245584649,0.49766166498084397
id_ood,all,gs_epsilon,23,3,0.4630417481616691,0.022685921997282452,0.05635495435857733,0.40668679380309175,0.5193967025202464
id_ood,all,gs_epsilon,24,3,0.48757652000144674,0.021689007535812998,0.053878481549482486,0.43369803845196425,0.5414550015509292
id_ood,all,gs_epsilon,25,3,0.512646511748985,0.020658537989472512,0.051318653288639555,0.46132785846034546,0.5639651650376246
id_ood,all,gs_epsilon,26,3,0.5366158882776896,0.019614194376824982,0.0487243599364684,0.4878915283412212,0.585340248214158
id_ood,all,gs_epsilon,27,3,0.5587183833122253,0.01884659768993508,0.0468175440591742,0.5119008392530512,0.6055359273713995
id_ood,all,gs_epsilon,28,3,0.5792326662275525,0.018578932977773455,0.046152628053596954,0.5330800381739556,0.6253852942811495
id_ood,all,gs_epsilon,29,3,0.5982871099754616,0.01873161356160965,0.046531907649751805,0.5517552023257098,0.6448190176252134
id_ood,all,gs_gamma,1,3,0.08810282305434898,0.005260999576573155,0.013069047449505938,0.07503377560484305,0.10117187050385491
id_ood,all,gs_gamma,2,3,0.1882389587936578,0.009776705403625364,0.02428668258951803,0.16395227620413977,0.2125256413831758
id_ood,all,gs_gamma,3,3,0.22840235409913237,0.007215923489723655,0.01792534766570544,0.21047700643342693,0.24632770176483781
id_ood,all,gs_gamma,4,3,0.27255186521344715,0.009313632913562336,0.023136346753692586,0.24941551845975457,0.29568821196713974
id_ood,all,gs_gamma,5,3,0.3456240467451237,0.025959593450183296,0.06448720507050805,0.28113684167461567,0.41011125181563174
id_ood,all,gs_gamma,6,3,0.38028965945597043,0.01654880954885035,0.041109521884363676,0.33918013757160675,0.4213991813403341
id_ood,all,gs_gamma,7,3,0.43304561851201234,0.020979750546454394,0.05211658951491611,0.38092902899709624,0.48516220802692844
id_ood,all,gs_gamma,8,3,0.5019005934397379,0.034017274083679994,0.08450359340116943,0.4173970000385685,0.5864041868409073
id_ood,all,gs_gamma,9,3,0.5329701376182062,0.025617284389209623,0.06363686222308004,0.46933327539512615,0.5966069998412863
id_ood,all,gs_gamma,10,3,0.5743265234761769,0.03284029373835749,0.08157981213940112,0.4927467113367757,0.655906335615578
id_ood,all,gs_gamma,11,3,0.6322212473109916,0.0390246563983586,0.09694262064606006,0.5352786266649315,0.7291638679570517
id_ood,all,gs_gamma,12,3,0.6577618960981017,0.04451598556661392,0.11058383852038864,0.547178057577713,0.7683457346184903
id_ood,all,gs_gamma,13,3,0.6980572431175798,0.04479274589532703,0.11127134929005277,0.586785893827527,0.8093285924076326
id_ood,all,gs_gamma,14,3,0.7322792653684264,0.04111923525619355,0.10214584297697832,0.6301334223914481,0.8344251083454046
id_ood,all,gs_gamma,15,3,0.7478566754747321,0.04718428988252928,0.11721227389789801,0.6306444015768341,0.8650689493726301
id_ood,all,gs_gamma,16,3,0.7814763420157962,0.0489227962307607,0.1215309630796035,0.6599453789361927,0.9030073050953997
id_ood,all,gs_gamma,17,3,0.8029558448879808,0.05282241425972533,0.13121815128665598,0.6717376936013248,0.9341739961746367
id_ood,all,gs_gamma,18,3,0.8180056037726225,0.05766854149655691,0.14325659871146054,0.674749005061162,0.9612622024840831
id_ood,all,gs_gamma,19,3,0.8552780725337841,0.059315432437976864,0.14734770260613117,0.7079303699276529,1.0026257751399152
id_ood,all,gs_gamma,20,3,0.8772796535933459,0.06251839075929994,0.15530429216119573,0.7219753614321502,1.0325839457545416
id_ood,all,gs_gamma,21,3,0.8856216028884605,0.06392313249792539,0.1587938640893417,0.7268277387991188,1.044415466977802
id_ood,all,gs_gamma,22,3,0.9131429316820922,0.06426783987853181,0.15965016469301418,0.753492766989078,1.0727930963751064
id_ood,all,gs_gamma,23,3,0.9340450079352767,0.06701407634429887,0.16647219426292553,0.7675728136723512,1.1005172021982021
id_ood,all,gs_gamma,24,3,0.9325919383101993,0.0693953632838131,0.17238763895179807,0.7602042993584012,1.1049795772619972
id_ood,all,gs_gamma,25,3,0.9564615620507134,0.07014394654684816,0.17424722286586553,0.782214339184848,1.130708784916579
id_ood,all,gs_gamma,26,3,0.9739322143572348,0.06613329689433127,0.16428421681555344,0.8096479975416813,1.1382164311727883
id_ood,all,gs_gamma,27,3,0.9729399703167103,0.06558366974190963,0.16291886727883778,0.8100211030378726,1.135858837595548
id_ood,all,gs_gamma,28,3,0.9897544229472125,0.07172149027560239,0.17816605873435057,0.811588364212862,1.1679204816815631
id_ood,all,gs_gamma,29,3,1.0046527297408492,0.06613096513421164,0.16427842440230558,0.8403743053385436,1.1689311541431548
id_ood,all,gs_iota,1,3,0.05884414828485913,0.003473974035184033,0.00862982991033518,0.05021431837452395,0.06747397819519431
id_ood,all,gs_iota,2,3,0.09317231288662664,0.002512782973399637,0.006242098945588809,0.08693021394103784,0.09941441183221544
id_ood,all,gs_iota,3,3,0.09772239984185609,0.0010768214102286568,0.0026749726739360297,0.09504742716792006,0.10039737251579212
id_ood,all,gs_iota,4,3,0.122745242383745,0.00047085558652484015,0.0011696701192601808,0.12157557226448482,0.12391491250300518
id_ood,all,gs_iota,5,3,0.1645782639582952,0.0015105208837522203,0.0037523418916688266,0.16082592206662638,0.168330605849964
id_ood,all,gs_iota,6,3,0.17199356467635543,0.0034409488792410867,0.008547790875021888,0.16344577380133354,0.18054135555137732
id_ood,all,gs_iota,7,3,0.211165201332834,0.007124637527921861,0.017698580765443013,0.193466620567391,0.228863782098277
id_ood,all,gs_iota,8,3,0.26097541992311124,0.00909438381439746,0.022591701798196584,0.23838371812491466,0.2835671217213078
id_ood,all,gs_iota,9,3,0.30152800513638395,0.025935160324322627,0.06442650982114236,0.2371014953152416,0.3659545149575263
id_ood,all,gs_iota,10,3,0.36010706424713135,0.035214766161699704,0.0874783286316636,0.27262873561546774,0.44758539287879495
id_ood,all,gs_iota,11,3,0.422261972118307,0.037002529627869034,0.09191937927760928,0.3303425928406977,0.5141813513959163
id_ood,all,gs_iota,12,3,0.4929787958109821,0.044643897564131875,0.11090158953720436,0.3820772062737777,0.6038803853481864
id_ood,all,gs_iota,13,3,0.5586594663284443,0.046032273624468066,0.11435050686673409,0.44430895946171023,0.6730099731951784
id_ood,all,gs_iota,14,3,0.6140986857590852,0.03879944767905886,0.09638317117343952,0.5177155145856457,0.7104818569325247
id_ood,all,gs_iota,15,3,0.6692653828197055,0.033776955821063485,0.08390660974218885,0.5853587730775166,0.7531719925618944
id_ood,all,gs_iota,16,3,0.7216649541148433,0.03546216621508927,0.08809290443417005,0.6335720496806733,0.8097578585490134
id_ood,all,gs_iota,17,3,0.7497973243395487,0.029788228316182493,0.07399806132554095,0.6757992630140077,0.8237953856650897
id_ood,all,gs_iota,18,3,0.7677914213251184,0.025017814122438652,0.06214769552633968,0.7056437257987787,0.829939116851458
id_ood,all,gs_iota,19,3,0.7900890001544246,0.027563004777946643,0.06847029961720327,0.7216187005372213,0.8585592997716279
id_ood,all,gs_iota,20,3,0.7985703547795614,0.02896947842305422,0.07196417383955467,0.7266061809400067,0.8705345286191161
id_ood,all,gs_iota,21,3,0.7994086124278881,0.029421557791042757,0.07308720124626532,0.7263214111816227,0.8724958136741534
id_ood,all,gs_iota,22,3,0.8059867002345897,0.029789417062038803,0.07400101433395227,0.7319856859006375,0.879987714568542
id_ood,all,gs_iota,23,3,0.8128693766064115,0.031076629593841606,0.07719862752720161,0.7356707490792098,0.8900680041336131
id_ood,all,gs_iota,24,3,0.8125147753291659,0.032472826882615415,0.08066697386524521,0.7318478014639207,0.8931817491944112
id_ood,all,gs_iota,25,3,0.8137740912260832,0.03432109064760649,0.08525831558506429,0.728515775641019,0.8990324068111475
id_ood,all,gs_iota,26,3,0.8177883647106312,0.03583090723360686,0.08900890790412745,0.7287794568065038,0.9067972726147586
id_ood,all,gs_iota,27,3,0.8225405834339283,0.03692574438218325,0.09172863415309757,0.7308119492808307,0.914269217587026
id_ood,all,gs_iota,28,3,0.8276405886367515,0.038139381068819346,0.09474347481469665,0.7328971138220548,0.9223840634514482
id_ood,all,gs_iota,29,3,0.8326059933061952,0.03956295995678637,0.0982798408159033,0.734326152490292,0.9308858341220985
id_ood,all,gs_kappa,1,3,0.04332900378439162,0.0019090814842249696,0.00474242130970877,0.03858658247468285,0.04807142509410039
id_ood,all,gs_kappa,2,3,0.06769657797283597,0.0007140941070964195,0.001773908101154912,0.06592266987168106,0.06947048607399088
id_ood,all,gs_kappa,3,3,0.08958111979343274,0.0010593496045737322,0.002631570302616797,0.08694954949081594,0.09221269009604953
id_ood,all,gs_kappa,4,3,0.11248988878947717,0.002237730108269076,0.005558829750601474,0.1069310590388757,0.11804871854007865
id_ood,all,gs_kappa,5,3,0.1385709853083999,0.002665941536889304,0.006622565909026284,0.1319484193993736,0.1451935512174262
id_ood,all,gs_kappa,6,3,0.16923588238380574,0.003006444652740468,0.007468422540070171,0.16176745984373558,0.1767043049238759
id_ood,all,gs_kappa,7,3,0.20252842373318145,0.0016942700302722627,0.004208800076035545,0.1983196236571459,0.206737223809217
id_ood,all,gs_kappa,8,3,0.23600809552051402,0.004164648264209322,0.010345559809169723,0.2256625357113443,0.24635365532968376
id_ood,all,gs_kappa,9,3,0.2732627071716167,0.006837612768020199,0.016985571735174048,0.25627713543644265,0.2902482789067908
id_ood,all,gs_kappa,10,3,0.3131020256766566,0.010039068482085717,0.024938428606884225,0.2881635970697724,0.33804045428354085
id_ood,all,gs_kappa,11,3,0.3539671544675474,0.01336061904979908,0.03318961763352446,0.32077753683402294,0.38715677210107186
id_ood,all,gs_kappa,12,3,0.39855781639063803,0.01599856857431046,0.03974264752897583,0.3588151688616622,0.43830046391961386
id_ood,all,gs_kappa,13,3,0.4431433688711237,0.017505956436556454,0.0434872065637694,0.3996561623073543,0.48663057543489313
id_ood,all,gs_kappa,14,3,0.4839559903851262,0.019125661358826377,0.0475107766430379,0.43644521374208833,0.5314667670281641
id_ood,all,gs_kappa,15,3,0.5239188913945799,0.019989728868239787,0.04965723932864333,0.4742616520659366,0.5735761307232232
id_ood,all,gs_kappa,16,3,0.5643968317243788,0.02027986570962523,0.050377979197888105,0.5140188525264907,0.6147748109222669
id_ood,all,gs_kappa,17,3,0.6038967459290115,0.02183817244764005,0.05424902773221738,0.5496477181967941,0.658145773661229
id_ood,all,gs_kappa,18,3,0.6404456893603007,0.02484457810458416,0.06171735340135922,0.5787283359589415,0.7021630427616599
id_ood,all,gs_kappa,19,3,0.6744954299043725,0.026927434420051646,0.06689145532270523,0.6076039745816673,0.7413868852270777
id_ood,all,gs_kappa,20,3,0.7067557440863715,0.028906128362749202,0.07180680356571126,0.6349489405206603,0.7785625476520828
id_ood,all,gs_kappa,21,3,0.7380832742761684,0.03104040621369802,0.07710864366254097,0.6609746306136274,0.8151919179387094
id_ood,all,gs_kappa,22,3,0.7682324118084378,0.03216268570560958,0.07989654047148792,0.6883358713369498,0.8481289522799258
id_ood,all,gs_kappa,23,3,0.7957753185872679,0.03284372073179409,0.08158832526303476,0.7141869933242332,0.8773636438503026
id_ood,all,gs_kappa,24,3,0.820724591060921,0.0335666534949703,0.08338418980307842,0.7373404012578426,0.9041087808639994
id_ood,all,gs_kappa,25,3,0.843591550985972,0.03315953853823294,0.08237286018604208,0.76121869079993,0.9259644111720141
id_ood,all,gs_kappa,26,3,0.8638904580363521,0.031249721259600637,0.07762861106169797,0.7862618469746542,0.94151906909805
id_ood,all,gs_kappa,27,3,0.8828841602360761,0.030625231802796662,0.07607729325147997,0.8068068669845961,0.958961453487556
id_ood,all,gs_kappa,28,3,0.8995966536027414,0.03013427382958388,0.0748576860353527,0.8247389675673887,0.9744543396380941
id_ood,all,gs_kappa,29,3,0.9132130940755209,0.02658286464557068,0.06603549655159836,0.8471775975239225,0.9792485906271192
id_ood,all,gs_theta,1,3,0.036912561704715095,0.0019223008033224136,0.0047752599188019855,0.03213730178591311,0.04168782162351708
id_ood,all,gs_theta,2,3,0.1393419537279341,0.0051740525393389825,0.012853059035390246,0.12648889469254385,0.15219501276332434
id_ood,all,gs_theta,3,3,0.28804972105556065,0.010854877775203579,0.02696501123748957,0.2610847098180711,0.3150147322930502
id_ood,all,gs_theta,4,3,0.39524302548832363,0.008978303606515452,0.02230334257621264,0.372939682912111,0.41754636806453627
id_ood,all,gs_theta,5,3,0.4698432275542506,0.005504588351519628,0.013674155511502036,0.4561690720427486,0.48351738306575265
id_ood,all,gs_theta,6,3,0.5349306872597447,0.006144617831232656,0.01526407687866941,0.5196666103810753,0.5501947641384141
id_ood,all,gs_theta,7,3,0.595509386724896,0.00990957248263987,0.024616742711143984,0.570892644013752,0.62012612943604
id_ood,all,gs_theta,8,3,0.658493849966261,0.01401195178201013,0.03480761783648726,0.6236862321297738,0.6933014678027483
id_ood,all,gs_theta,9,3,0.7255966619209007,0.01862905372566415,0.04627713489357182,0.6793195270273289,0.7718737968144724
id_ood,all,gs_theta,10,3,0.7920566223285816,0.01912744638059433,0.04751521088292791,0.7445414114456538,0.8395718332115095
id_ood,all,gs_theta,11,3,0.8526685723551998,0.01884677095958226,0.04681797448483906,0.8058505978703607,0.8994865468400388
id_ood,all,gs_theta,12,3,0.9054477788783886,0.018277513387500322,0.04540386028234842,0.8600439185960401,0.950851639160737
id_ood,all,gs_theta,13,3,0.9540784535584627,0.01579434839001679,0.039235336467677594,0.914843117090785,0.9933137900261403
id_ood,all,gs_theta,14,3,0.9962539540396796,0.014472833633014198,0.035952511823213566,0.9603014422164661,1.032206465862893
id_ood,all,gs_theta,15,3,1.0360288686222499,0.012526794209987369,0.03111828190397968,1.0049105867182702,1.0671471505262295
id_ood,all,gs_theta,16,3,1.0668113231658936,0.009274250750123012,0.02303851603632386,1.0437728071295698,1.0898498392022173
id_ood,all,gs_theta,17,3,1.085840145746867,0.00994784019258031,0.024711804972548178,1.0611283407743188,1.110551950719415
id_ood,all,gs_theta,18,3,1.0918724249910425,0.012877054180939481,0.031988375906727616,1.0598840490843149,1.1238608008977702
id_ood,all,gs_theta,19,3,1.0908788795824405,0.017003006730639283,0.0422378102322023,1.0486410693502382,1.1331166898146428
id_ood,all,gs_theta,20,3,1.088603350851271,0.020650861815793016,0.05129958461612061,1.0373037662351503,1.1399029354673915
id_ood,all,gs_theta,21,3,1.0845871501498754,0.023706278129232546,0.05888965950533885,1.0256974906445366,1.1434768096552141
id_ood,all,gs_theta,22,3,1.0791089755517465,0.02550595195883153,0.06336029713424042,1.015748678417506,1.1424692726859869
id_ood,all,gs_theta,23,3,1.0750596434981734,0.027458264235464505,0.06821010968567744,1.0068495338124959,1.143269753183851
id_ood,all,gs_theta,24,3,1.071628552896005,0.029409746515753527,0.07305786041189585,0.9985706924841091,1.1446864133079009
id_ood,all,gs_theta,25,3,1.0677814638173138,0.03012343918463689,0.07483077128524677,0.992950692532067,1.1426122351025605
id_ood,all,gs_theta,26,3,1.065555786644971,0.03154548556589207,0.07836333032873707,0.9871924563162339,1.143919116973708
id_ood,all,gs_theta,27,3,1.0652844508488972,0.03266382066000907,0.08114142871037255,0.9841430221385247,1.1464258795592697
id_ood,all,gs_theta,28,3,1.0656207535001967,0.033053840232423026,0.0821102910385148,0.983510462461682,1.1477310445387114
id_ood,all,gs_theta,29,3,1.0660584127461468,0.03333483154280736,0.082808312149306,0.9832501005968408,1.1488667248954527
id_ood,all,hyp,1,3,0.10371408790901855,0.0033873814467749205,0.008414721995912696,0.09529936591310585,0.11212880990493125
id_ood,all,hyp,2,3,0.1620681862588282,0.006704204430304408,0.016654167052396432,0.14541401920643177,0.17872235331122466
id_ood,all,hyp,3,3,0.20290880953824078,0.010320441314619835,0.025637397471235578,0.1772714120670052,0.22854620700947637
id_ood,all,hyp,4,3,0.23533830322601176,0.014465571729654302,0.03593447225521839,0.19940383097079337,0.27127277548123013
id_ood,all,hyp,5,3,0.2632279892762502,0.019277222915813613,0.04788727642239681,0.21534071285385337,0.311115265698647
id_ood,all,hyp,6,3,0.28844193672692336,0.024877312433101262,0.06179866998129638,0.226643266745627,0.35024060670821977
id_ood,all,hyp,7,3,0.31197868949837154,0.03140969853292877,0.07802601663939045,0.23395267285898108,0.390004706137762
id_ood,all,hyp,8,3,0.33444780111312866,0.03904680894762775,0.09699765062911028,0.23745015048401838,0.4314454517422389
id_ood,all,hyp,9,3,0.3562815067944703,0.04797981068638653,0.11918845712721725,0.23709304966725303,0.47546996392168756
id_ood,all,hyp,10,3,0.37782801522148973,0.05840604920744488,0.1450886694287613,0.23273934579272842,0.5229166846502511
id_ood,all,hyp,11,3,0.39939019746250576,0.07051836387024546,0.17517732705883785,0.2242128704036679,0.5745675245213436
id_ood,all,hyp,12,3,0.4212372932169172,0.08449272250241197,0.20989155833409626,0.21134573488282096,0.6311288515510135
id_ood,all,hyp,13,3,0.4436060223314497,0.10047556052862198,0.24959512901530972,0.19401089331613997,0.6932011513467594
id_ood,all,hyp,14,3,0.46669889931325553,0.11857455249353288,0.2945555174994539,0.17214338181380162,0.7612544168127094
id_ood,all,hyp,15,3,0.4906858007113139,0.13885670683181317,0.3449391819660922,0.1457466187452217,0.835624982677406
id_ood,all,hyp,16,3,0.5157078493524481,0.16135138515418768,0.40081906069970286,0.11488878865274521,0.9165269100521509
id_ood,all,hyp,17,3,0.541883811906532,0.18605819277136001,0.4621941732377204,0.07968963866881162,1.0040779851442525
id_ood,all,hyp,18,3,0.5693154379173562,0.2129527930979003,0.5290040641505039,0.04031137376685223,1.0983195020678602
id_ood,all,hyp,19,3,0.5980904002984365,0.24198894188117376,0.6011338563461331,-0.0030434560476966244,1.1992242566445697
id_ood,all,hyp,20,3,0.6282826474419346,0.2730959013472356,0.6784078274527087,-0.05012518001077404,1.3066904748946433
id_ood,all,hyp,21,3,0.6599534231203573,0.3061772532782789,0.7605864613392794,-0.10063303821892211,1.4205398844596369
id_ood,all,hyp,22,3,0.6931504088419455,0.3411066508266496,0.8473558950368314,-0.15420548619488594,1.540506303878777
id_ood,all,hyp,23,3,0.7279112018920757,0.3777312156649526,0.9383363577269775,-0.21042515583490184,1.6662475596190531
id_ood,all,hyp,24,3,0.7642676300472684,0.4158763700856222,1.0330941743427287,-0.26882654429546027,1.797361804389997
id_ood,all,hyp,25,3,0.8022463001586773,0.45534469146949,1.1311389199106616,-0.32889261975198436,1.9333852200693389
id_ood,all,hyp,26,3,0.8418716722064548,0.49592179942253445,1.2319380440093342,-0.3900663718028794,2.0738097162157887
id_ood,all,hyp,27,3,0.8831603085553205,0.537369970810744,1.3349010096366007,-0.4517407010812803,2.2180613181919213
id_ood,all,hyp,28,3,0.9261238961308091,0.5794368272520486,1.4394008741359376,-0.5132769780051285,2.365524770266747
id_ood,all,hyp,29,3,0.9707719308358652,0.6218637749566657,1.54479525492213,-0.5740233240862648,2.515567185757995
id_ood,all,kdv,1,3,0.03790334522448204,0.0020967969847203857,0.005208732463563742,0.0326946127609183,0.043112077688045786
id_ood,all,kdv,2,3,0.053687003958556384,0.008361478122883676,0.020771063130773298,0.03291594082778308,0.07445806708932969
id_ood,all,kdv,3,3,0.06868759321945685,0.01511501685439982,0.03754778338129113,0.031139809838165715,0.10623537660074797
id_ood,all,kdv,4,3,0.08312858799817385,0.021264907850464882,0.05282495952758084,0.030303628470593015,0.1359535475257547
id_ood,all,kdv,5,3,0.0972482870436377,0.026416068965708233,0.06562115311310016,0.03162713393053754,0.16286944015673785
id_ood,all,kdv,6,3,0.11057962946317813,0.02975162844787023,0.07390714221242249,0.03667248725075564,0.18448677167560062
id_ood,all,kdv,7,3,0.1233847944272889,0.03185714485105901,0.07913753491222783,0.044247259515061074,0.20252232933951675
id_ood,all,kdv,8,3,0.1361555510924922,0.0333631074417732,0.08287855337625981,0.053276997716232385,0.219034104468752
id_ood,all,kdv,9,3,0.14936832959453264,0.034637439806991105,0.08604417046196239,0.06332415913257025,0.23541250005649503
id_ood,all,kdv,10,3,0.16351776363121137,0.036053346930215675,0.08956147874305688,0.07395628488815449,0.25307924237426827
id_ood,all,kdv,11,3,0.17896457706336621,0.03790383266061748,0.0941583401309469,0.08480623693241932,0.27312291719431314
id_ood,all,kdv,12,3,0.19581008757706042,0.04042711920128789,0.1004265313841006,0.09538355619295982,0.29623661896116105
id_ood,all,kdv,13,3,0.21390252312024435,0.0437790263907822,0.1087531304397073,0.10514939268053705,0.3226556535599516
id_ood,all,kdv,14,3,0.2330004757753125,0.047890098877292404,0.11896560063905993,0.11403487513625256,0.35196607641437244
id_ood,all,kdv,15,3,0.25284696867068607,0.05253613242077015,0.130506987774327,0.12233998089635906,0.3833539564450131
id_ood,all,kdv,16,3,0.2731943671350126,0.05748533513904836,0.14280148888974678,0.13039287824526583,0.4159958560247594
id_ood,all,kdv,17,3,0.29386320020313617,0.062550693387777,0.15538453633878327,0.1384786638643529,0.4492477365419194
id_ood,all,kdv,18,3,0.31463626827354785,0.06758350730032307,0.1678867391750058,0.14674952909854205,0.48252300744855364
id_ood,all,kdv,19,3,0.3352899686605842,0.07241660487002581,0.17989281911232444,0.15539714954825976,0.5151827877729086
id_ood,all,kdv,20,3,0.35567429716940274,0.07688453774564265,0.19099177966207578,0.16468251750732696,0.5466660768314785
id_ood,all,kdv,21,3,0.37566737471907224,0.08090847727621868,0.20098779959965873,0.1746795751194135,0.5766551743187309
id_ood,all,kdv,22,3,0.3952729602654775,0.0845556640013005,0.2100479136851174,0.18522504658036007,0.6053208739505949
id_ood,all,kdv,23,3,0.41458188383667555,0.08800112520340815,0.21860691379153957,0.19597497004513598,0.6331887976282151
id_ood,all,kdv,24,3,0.4337002359054707,0.09144291344896763,0.2271567897680869,0.2065434461373838,0.6608570256735575
id_ood,all,kdv,25,3,0.45269418645788123,0.09498625963313369,0.23595894964985137,0.21673523680802986,0.6886531361077326
id_ood,all,kdv,26,3,0.47158631240880045,0.09865435554809898,0.24507100504242108,0.22651530736637937,0.7166573174512215
id_ood,all,kdv,27,3,0.4903215125755027,0.10240114532392418,0.25437854682243366,0.23594296575306906,0.7447000593979364
id_ood,all,kdv,28,3,0.5087917623696504,0.10613601422830052,0.2636564755161236,0.2451352868535268,0.772448237885774
id_ood,all,kdv,29,3,0.5269132670429019,0.10979417768176143,0.2727438573065001,0.2541694097364018,0.799657124349402
id_ood,all,kolm_flow,1,3,0.0888532721609981,0.0009946265347080413,0.002470789283945175,0.08638248287705293,0.09132406144494327
id_ood,all,kolm_flow,2,3,0.11227496409857714,0.004094843597422263,0.010172155403949973,0.10210280869462716,0.12244711950252711
id_ood,all,kolm_flow,3,3,0.1440048642732479,0.019941282775355153,0.049536892562323145,0.09446797171092476,0.19354175683557107
id_ood,all,kolm_flow,4,3,0.18695483632661677,0.04605333598044124,0.11440282865950473,0.07255200766711205,0.3013576649861215
id_ood,all,kolm_flow,5,3,0.24224343288827824,0.07295746946840577,0.18123640125809415,0.06100703163018409,0.42347983414637236
id_ood,all,kolm_flow,6,3,0.30796990184872236,0.10313116820664674,0.256192024195823,0.05177787765289937,0.5641619260445454
id_ood,all,kolm_flow,7,3,0.3736016259149269,0.13581029884417914,0.3373714849987268,0.03623014091620008,0.7109731109136537
id_ood,all,kolm_flow,8,3,0.44232278620755233,0.16722648015344377,0.41541360574728986,0.026909180460262472,0.8577363919548422
id_ood,all,kolm_flow,9,3,0.5099347189620689,0.18835700448085393,0.46790473809741673,0.04202998086465215,0.9778394570594856
id_ood,all,kolm_flow,10,3,0.5724059630323339,0.20530507779818682,0.5100060861659911,0.06239987686634285,1.0824120491983251
id_ood,all,kolm_flow,11,3,0.6301113024905877,0.2179336097956235,0.5413770987444806,0.08873420374610708,1.1714884012350684
id_ood,all,kolm_flow,12,3,0.6771288690743623,0.23213944452450003,0.5766663485209379,0.10046252055342442,1.2537952175953002
id_ood,all,kolm_flow,13,3,0.7197504948686672,0.2410779092197113,0.5988707257551861,0.12087976911348108,1.3186212206238532
id_ood,all,kolm_flow,14,3,0.7638960458614208,0.23627907791920436,0.5869497679494167,0.17694627791200412,1.3508458138108375
id_ood,all,kolm_flow,15,3,0.807622006645909,0.2300405162688329,0.5714523216868415,0.23616968495906754,1.3790743283327505
id_ood,all,kolm_flow,16,3,0.8529339278185809,0.22599106097937,0.5613929170903645,0.29154101072821637,1.4143268449089454
id_ood,all,kolm_flow,17,3,0.8972246161213628,0.2161735460473439,0.5370048580123488,0.3602197581090141,1.4342294741337116
id_ood,all,kolm_flow,18,3,0.9395723232516536,0.20391907276049892,0.5065630587832374,0.43300926446841626,1.446135382034891
id_ood,all,kolm_flow,19,3,0.974601165012077,0.18426847327328774,0.45774826353915926,0.5168529014729177,1.4323494285512364
