dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
hyp,3,ood_low,2026072201,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.05155722796916962,0.08165708929300308,0.10418006032705307,0.12326931953430176,0.1406746804714203,0.15728245675563812,0.17360445857048035,0.1899770051240921,0.20665450394153595,0.22385747730731964,0.2417980581521988,0.2606932520866394,0.28077030181884766,0.3022676408290863,0.32542991638183594,0.35049426555633545,0.3776727020740509,0.40713489055633545,0.4389938712120056,0.47329869866371155,0.5100345015525818,0.5491278171539307,0.5904561877250671,0.6338597536087036,0.6791546940803528,0.7261471152305603,0.7746464610099792,0.8244649767875671,0.8754060864448547
hyp,4,ood_low,2026072202,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.22294601798057556,0.3380920886993408,0.41973140835762024,0.4924938678741455,0.5656973719596863,0.6426776647567749,0.7244715094566345,0.8114047050476074,0.9036825895309448,1.0015324354171753,1.1051608324050903,1.2146775722503662,1.3300187587738037,1.4509423971176147,1.5770456790924072,1.7077940702438354,1.8425467014312744,1.9805759191513062,2.121107339859009,2.2633914947509766,2.406777858734131,2.5507309436798096,2.694794178009033,2.838536500930786,2.981532573699951,3.1233794689178467,3.2637038230895996,3.4021716117858887,3.5384886264801025
hyp,5,ood_low,2026072203,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.026385843753814697,0.052044741809368134,0.07710336893796921,0.10159483551979065,0.1255561113357544,0.1490192711353302,0.1720140129327774,0.19457311928272247,0.21673855185508728,0.23856709897518158,0.2601359486579895,0.2815479338169098,0.3029349446296692,0.3244580030441284,0.34630292654037476,0.36867210268974304,0.39177706837654114,0.415829598903656,0.44102704524993896,0.46753552556037903,0.4954724609851837,0.524895966053009,0.5558008551597595,0.5881257653236389,0.6217671632766724,0.6565940976142883,0.6924650073051453,0.7292440533638,0.766811728477478
hyp,6,ood_high,2026072201,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.0825408473610878,0.1330452561378479,0.16974009573459625,0.19920609891414642,0.22446253895759583,0.24704185128211975,0.2678591310977936,0.2875820994377136,0.30678433179855347,0.32600557804107666,0.34577277302742004,0.36660242080688477,0.388995498418808,0.41342663764953613,0.4403296411037445,0.4700838625431061,0.5030035376548767,0.5393315553665161,0.5792410373687744,0.6228412985801697,0.6701796650886536,0.7212433218955994,0.7759658098220825,0.8342321515083313,0.8958872556686401,0.9607439041137695,1.0285818576812744,1.0991356372833252,1.1720926761627197
hyp,7,ood_high,2026072202,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.20949478447437286,0.32785114645957947,0.4079366624355316,0.4693872332572937,0.5219347476959229,0.5707865953445435,0.6192426085472107,0.670056939125061,0.7260860204696655,0.79044109582901,0.8662476539611816,0.956166684627533,1.0620009899139404,1.1846599578857422,1.3243401050567627,1.4808059930801392,1.653625249862671,1.842232346534729,2.0458569526672363,2.26342511177063,2.4934802055358887,2.734304189682007,2.9842991828918457,3.2420473098754883,3.5062742233276367,3.775817394256592,4.049614906311035,4.32673454284668,4.606378555297852
hyp,8,ood_high,2026072203,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.05490824580192566,0.09431248158216476,0.12562410533428192,0.1521589308977127,0.17551444470882416,0.19657228887081146,0.21592240035533905,0.23403415083885193,0.2513241171836853,0.26818370819091797,0.28499194979667664,0.30212223529815674,0.3199450373649597,0.33882761001586914,0.3591307997703552,0.38120388984680176,0.40537750720977783,0.43195614218711853,0.4612109363079071,0.49337083101272583,0.5286118388175964,0.5670472979545593,0.6087188124656677,0.653594970703125,0.7015799880027771,0.7525330781936646,0.8062949776649475,0.8627129793167114,0.9216506481170654
burgers,0,id,2026072201,"{""Viscosity"": 0.000175}",{},0.06464387476444244,0.07439571619033813,0.08512759953737259,0.09695739299058914,0.10927217453718185,0.12176300585269928,0.1343509703874588,0.14691270887851715,0.1595468670129776,0.17209729552268982,0.18442770838737488,0.1965356022119522,0.2083101123571396,0.21979722380638123,0.23100076615810394,0.24209685623645782,0.2531087100505829,0.26398348808288574,0.27470749616622925,0.28531771898269653,0.29557204246520996,0.30522477626800537,0.3142812252044678,0.32315707206726074,0.3319425582885742,0.3406665325164795,0.3492339849472046,0.35784056782722473,0.3671611547470093
burgers,1,id,2026072202,"{""Viscosity"": 0.000175}",{},0.03160906210541725,0.06396310031414032,0.09988230466842651,0.13673503696918488,0.17280806601047516,0.2088518589735031,0.2420373409986496,0.2733064591884613,0.3013148307800293,0.3268510401248932,0.34957581758499146,0.3697599768638611,0.3879472315311432,0.4044725000858307,0.41977667808532715,0.4331454932689667,0.4450284540653229,0.45548656582832336,0.4646106958389282,0.47284048795700073,0.48025140166282654,0.48716679215431213,0.49383336305618286,0.5002800226211548,0.5071569681167603,0.5143469572067261,0.5209356546401978,0.5273110866546631,0.5332410931587219
burgers,2,id,2026072203,"{""Viscosity"": 0.000175}",{},0.008605312556028366,0.01662164367735386,0.024751756340265274,0.0330188125371933,0.04146779701113701,0.050151724368333817,0.05913282930850983,0.06848844140768051,0.07831785082817078,0.0887514054775238,0.09996115416288376,0.11217401176691055,0.1256507933139801,0.1404321789741516,0.15597502887248993,0.17201745510101318,0.1887354850769043,0.20580986142158508,0.2229786515235901,0.2396857887506485,0.25605276226997375,0.2711929678916931,0.28562185168266296,0.29973864555358887,0.3130252957344055,0.3262081444263458,0.33841606974601746,0.3500756323337555,0.36083516478538513
burgers,3,ood_low,2026072201,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.0935300663113594,0.10596934705972672,0.11735076457262039,0.12906686961650848,0.1409829705953598,0.15297341346740723,0.1650538444519043,0.1770433783531189,0.18901193141937256,0.20089872181415558,0.21235309541225433,0.22358885407447815,0.23451673984527588,0.24518315494060516,0.25548797845840454,0.26568207144737244,0.2759387493133545,0.28611868619918823,0.29625067114830017,0.3063065707683563,0.31567251682281494,0.3246690630912781,0.3329746425151825,0.34135133028030396,0.34973224997520447,0.3579294681549072,0.36599594354629517,0.37437447905540466,0.38369762897491455
burgers,4,ood_low,2026072202,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.0327150858938694,0.0674373209476471,0.10714150965213776,0.14706245064735413,0.1850021332502365,0.2223806530237198,0.2562529444694519,0.2881952226161957,0.3167761564254761,0.3430512845516205,0.3664519786834717,0.38692301511764526,0.40615302324295044,0.423028826713562,0.43899479508399963,0.4526001513004303,0.46440374851226807,0.4750669598579407,0.48426252603530884,0.4922657608985901,0.49985840916633606,0.5067092776298523,0.5134718418121338,0.5201671123504639,0.5270143151283264,0.5339805483818054,0.5407251715660095,0.5471999049186707,0.5532926917076111
burgers,5,ood_low,2026072203,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.008608737960457802,0.016637541353702545,0.02478918433189392,0.03308827430009842,0.04158168286085129,0.050324805080890656,0.05938351899385452,0.06884056329727173,0.07880375534296036,0.08941619098186493,0.10087370872497559,0.11344396322965622,0.12744249403476715,0.14277693629264832,0.1586647629737854,0.1747540533542633,0.1913112848997116,0.20817218720912933,0.22530905902385712,0.24190223217010498,0.2583441138267517,0.2736150920391083,0.2881646454334259,0.30237776041030884,0.31590545177459717,0.3291344940662384,0.34153056144714355,0.35319384932518005,0.36379870772361755
burgers,6,ood_high,2026072201,"{""Viscosity"": 0.00031499999999999996}",{},0.04833917319774628,0.05889438837766647,0.07091989368200302,0.08363853394985199,0.09640088677406311,0.10904363542795181,0.12160366773605347,0.13402493298053741,0.1464335173368454,0.15877895057201385,0.1709607094526291,0.18297375738620758,0.1947489231824875,0.20624940097332,0.21752360463142395,0.2287076860666275,0.23975689709186554,0.25063270330429077,0.2613217234611511,0.27191153168678284,0.2822439968585968,0.2920053005218506,0.3012259006500244,0.310222864151001,0.3191160559654236,0.32794567942619324,0.3368071913719177,0.34578219056129456,0.35518285632133484
burgers,7,ood_high,2026072202,"{""Viscosity"": 0.00031499999999999996}",{},0.03070039674639702,0.061029814183712006,0.0934811383485794,0.1272600293159485,0.1612980216741562,0.19576089084148407,0.22820954024791718,0.2588759958744049,0.28655123710632324,0.3116305470466614,0.33413073420524597,0.35399287939071655,0.37157440185546875,0.387830913066864,0.4026792645454407,0.41575247049331665,0.4274734556674957,0.4378834068775177,0.4471537470817566,0.45550060272216797,0.46306270360946655,0.470194548368454,0.47705385088920593,0.48373085260391235,0.49077308177948,0.4980998635292053,0.5050122141838074,0.5115124583244324,0.5174573659896851
burgers,8,ood_high,2026072203,"{""Viscosity"": 0.00031499999999999996}",{},0.008604014292359352,0.016610607504844666,0.024720771238207817,0.0329565666615963,0.041360970586538315,0.04998476430773735,0.05888625979423523,0.06813758611679077,0.07782997190952301,0.08808084577322006,0.09904198348522186,0.11090581119060516,0.12388674169778824,0.13807103037834167,0.15315018594264984,0.1689445972442627,0.18565115332603455,0.20285633206367493,0.22006863355636597,0.2368987649679184,0.25320687890052795,0.2682974338531494,0.2826480269432068,0.296581894159317,0.3097701668739319,0.3227267265319824,0.3348744213581085,0.34641918540000916,0.35726308822631836
kdv,0,id,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.08429304510354996,0.1180182546377182,0.15234850347042084,0.18356218934059143,0.21301105618476868,0.23611274361610413,0.2523505985736847,0.2649673521518707,0.2753528356552124,0.28396567702293396,0.2915518879890442,0.29877719283103943,0.3059485852718353,0.3129868507385254,0.319796085357666,0.3264676034450531,0.3331286609172821,0.3398891091346741,0.3467964231967926,0.3539547026157379,0.36146149039268494,0.3693823516368866,0.3775998055934906,0.3858034014701843,0.3936285972595215,0.4009196162223816,0.40773168206214905,0.41419973969459534,0.42050275206565857
kdv,1,id,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.015104902908205986,0.029268912971019745,0.04393627122044563,0.058983951807022095,0.07436657696962357,0.0900564044713974,0.10604669898748398,0.12238025665283203,0.13916045427322388,0.1565275639295578,0.1746208667755127,0.19354303181171417,0.21334208548069,0.23401910066604614,0.25554850697517395,0.27789199352264404,0.30102699995040894,0.324980765581131,0.34985145926475525,0.3758074939250946,0.40305787324905396,0.4318181872367859,0.4623095691204071,0.49477672576904297,0.5294816493988037,0.5666083097457886,0.6061505079269409,0.6478216052055359,0.6908856630325317
kdv,2,id,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.006099165417253971,0.010581126436591148,0.014913021586835384,0.01913439668715,0.023243123665452003,0.027232611551880836,0.031103726476430893,0.03486248478293419,0.03851478546857834,0.04206497222185135,0.04551716893911362,0.04887698218226433,0.052151113748550415,0.055345479398965836,0.05846302583813667,0.06150257587432861,0.06445885449647903,0.06732401251792908,0.07009021192789078,0.07275288552045822,0.07531359046697617,0.07778287678956985,0.08018220961093903,0.08254630118608475,0.0849253460764885,0.08738808333873749,0.09002558141946793,0.09295526891946793,0.09632530808448792
kdv,3,ood_low,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.08434490859508514,0.11806615442037582,0.15239934623241425,0.18361979722976685,0.21307958662509918,0.23619550466537476,0.25244444608688354,0.2650695741176605,0.2754620611667633,0.2840805649757385,0.29167136549949646,0.2989002764225006,0.30607500672340393,0.31311658024787903,0.3199291527271271,0.32660380005836487,0.33326759934425354,0.340030699968338,0.3469405770301819,0.35410138964653015,0.36161044239997864,0.3695336580276489,0.37775394320487976,0.3859614431858063,0.3937912881374359,0.40108722448349,0.4079039990901947,0.4143761694431305,0.4206828773021698
kdv,4,ood_low,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.015106374397873878,0.029272761195898056,0.04394343122839928,0.05899548530578613,0.0743837058544159,0.09008049219846725,0.10607917606830597,0.12242262065410614,0.13921420276165009,0.1565941572189331,0.17470158636569977,0.19363908469676971,0.21345438063144684,0.23414826393127441,0.2556949257850647,0.2780556380748749,0.3012074828147888,0.3251774311065674,0.35006317496299744,0.3760329484939575,0.4032953679561615,0.4320659041404724,0.4625656306743622,0.49503862857818604,0.5297462344169617,0.5668720006942749,0.6064097285270691,0.6480727195739746,0.6911260485649109
kdv,5,ood_low,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.006099193822592497,0.010581162758171558,0.014913074672222137,0.019134454429149628,0.023243200033903122,0.027232663705945015,0.031103773042559624,0.03486251458525658,0.03851478174328804,0.042064912617206573,0.045517053455114365,0.0488768108189106,0.05215089023113251,0.05534518137574196,0.058462657034397125,0.0615021288394928,0.06445834040641785,0.06732339411973953,0.07008949667215347,0.07275204360485077,0.07531269639730453,0.07778190076351166,0.08018117398023605,0.08254524320363998,0.08492425829172134,0.08738703280687332,0.09002459049224854,0.09295440465211868,0.09632466733455658
kdv,6,ood_high,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.08423614501953125,0.11796563863754272,0.15229277312755585,0.18349897861480713,0.21293586492538452,0.23602209985256195,0.25224769115448,0.26485544443130493,0.27523329854011536,0.28383997082710266,0.2914212644100189,0.29864269495010376,0.3058105409145355,0.3128452003002167,0.3196508586406708,0.3263190984725952,0.3329772353172302,0.3397347927093506,0.34663939476013184,0.35379496216773987,0.3612993359565735,0.36921772360801697,0.37743207812309265,0.38563141226768494,0.3934515416622162,0.4007371962070465,0.4075440466403961,0.4140075445175171,0.4203066825866699
kdv,7,ood_high,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.015103301964700222,0.029264656826853752,0.0439283512532711,0.058971207588911057,0.07434771209955215,0.09002991020679474,0.10601095855236053,0.12233363091945648,0.13910134136676788,0.15645438432693481,0.17453214526176453,0.19343753159046173,0.2132187783718109,0.23387722671031952,0.2553877532482147,0.277712345123291,0.30082881450653076,0.3247648775577545,0.3496190905570984,0.3755601942539215,0.4027973413467407,0.43154627084732056,0.4620285928249359,0.49448949098587036,0.5291914343833923,0.5663191080093384,0.6058664321899414,0.6475464701652527,0.6906222701072693
kdv,8,ood_high,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.006099138408899307,0.010581064969301224,0.01491293590515852,0.019134309142827988,0.023243052884936333,0.027232544496655464,0.031103691086173058,0.03486247360706329,0.03851482644677162,0.04206506535410881,0.04551730677485466,0.04887717589735985,0.0521513856947422,0.055345840752124786,0.058463484048843384,0.06150311604142189,0.06445948034524918,0.06732473522424698,0.07009103894233704,0.07275379449129105,0.07531464099884033,0.07778403162956238,0.08018345385789871,0.0825476422905922,0.08492671698331833,0.08738945424556732,0.09002690762281418,0.09295646101236343,0.0963262990117073
ks,0,id,2026072201,"{""Domain Extent"": 70.0}",{},0.013394985347986221,0.02372775599360466,0.036209460347890854,0.051592886447906494,0.0710035189986229,0.09487083554267883,0.12198596447706223,0.1519729048013687,0.19091735780239105,0.23820307850837708,0.2823680341243744,0.3178708851337433,0.35413554310798645,0.3948746919631958,0.44041749835014343,0.49171072244644165,0.5444707870483398,0.6086848378181458,0.692733108997345,0.7784900665283203,0.8452271223068237,0.8987630009651184,0.9412326216697693,0.972194492816925,1.0016580820083618,1.0303676128387451,1.0592167377471924,1.090355396270752,1.1260420083999634
ks,1,id,2026072202,"{""Domain Extent"": 70.0}",{},0.013424215838313103,0.024164367467164993,0.03803916648030281,0.05434124916791916,0.07318871468305588,0.0955418050289154,0.12289457023143768,0.15295356512069702,0.18446002900600433,0.2193189114332199,0.24732306599617004,0.26234328746795654,0.27439412474632263,0.2960464060306549,0.326803594827652,0.3682221472263336,0.41870149970054626,0.4738003611564636,0.5316781401634216,0.5936243534088135,0.6505401134490967,0.7104142904281616,0.7765584588050842,0.8330094218254089,0.8785169124603271,0.917811930179596,0.9514807462692261,0.9891331195831299,1.0357236862182617
ks,2,id,2026072203,"{""Domain Extent"": 70.0}",{},0.012441376224160194,0.02133665606379509,0.03172871842980385,0.044354844838380814,0.05944301187992096,0.07645207643508911,0.0951499342918396,0.11644797027111053,0.14125028252601624,0.1713278889656067,0.2093045860528946,0.2566242814064026,0.3055727779865265,0.35476845502853394,0.40803205966949463,0.463499516248703,0.5152836441993713,0.5635874271392822,0.6152514815330505,0.6741247773170471,0.7439259886741638,0.8215190768241882,0.8952978849411011,0.9581880569458008,1.0049245357513428,1.035571575164795,1.0551308393478394,1.0712906122207642,1.095638632774353
ks,3,ood_low,2026072201,"{""Domain Extent"": 9.5}",{},0.023373432457447052,0.041458915919065475,0.06047404929995537,0.0831061601638794,0.11167380958795547,0.1479598432779312,0.19441550970077515,0.2514396011829376,0.31653308868408203,0.3862912952899933,0.4590926766395569,0.5346314907073975,0.6122456192970276,0.6910635232925415,0.7698399424552917,0.8468093872070312,0.9198225140571594,0.9877259135246277,1.0530506372451782,1.1226497888565063,1.2052667140960693,1.3078854084014893,1.4278955459594727,1.5450869798660278,1.6311150789260864,1.6714445352554321,1.6706033945083618,1.6454737186431885,1.5983399152755737
ks,4,ood_low,2026072202,"{""Domain Extent"": 9.5}",{},0.024089517071843147,0.04445615038275719,0.06463867425918579,0.08755586296319962,0.11438851058483124,0.14576596021652222,0.18269218504428864,0.22733668982982635,0.2815295159816742,0.34456127882003784,0.41393738985061646,0.4879116117954254,0.565343976020813,0.644965410232544,0.7252618074417114,0.8045699596405029,0.8812503814697266,0.9542498588562012,1.0243955850601196,1.0958876609802246,1.1774816513061523,1.28301203250885,1.4264930486679077,1.5985901355743408,1.7292362451553345,1.7420583963394165,1.6754146814346313,1.6091759204864502,1.5864346027374268
ks,5,ood_low,2026072203,"{""Domain Extent"": 9.5}",{},0.023092415183782578,0.04127626493573189,0.05977385491132736,0.08002518117427826,0.10335032641887665,0.13005965948104858,0.16002865135669708,0.1933857649564743,0.23087894916534424,0.2738873362541199,0.32417967915534973,0.3827219605445862,0.4491710364818573,0.5228329300880432,0.6035125851631165,0.6915158033370972,0.7875010371208191,0.8931708335876465,1.0119380950927734,1.148133397102356,1.303879976272583,1.471468210220337,1.6255983114242554,1.7339777946472168,1.7961255311965942,1.8376634120941162,1.8647246360778809,1.8589839935302734,1.8370989561080933
ks,6,ood_high,2026072201,"{""Domain Extent"": 136.5}",{},0.0320076122879982,0.057640671730041504,0.09012817591428757,0.1297438144683838,0.17579717934131622,0.2254260778427124,0.2768138349056244,0.32960501313209534,0.3868218660354614,0.4528418779373169,0.5260493755340576,0.6016725897789001,0.6761873960494995,0.7459416389465332,0.8089057803153992,0.866783857345581,0.9219024777412415,0.9673246145248413,1.0019969940185547,1.0331140756607056,1.0632168054580688,1.0909364223480225,1.114508032798767,1.135938286781311,1.157901644706726,1.1779309511184692,1.1963989734649658,1.2144566774368286,1.230543613433838
ks,7,ood_high,2026072202,"{""Domain Extent"": 136.5}",{},0.026550112292170525,0.04882047325372696,0.07743986696004868,0.11499936878681183,0.16214816272258759,0.21689213812351227,0.27662193775177,0.3397562503814697,0.4020686745643616,0.4575812518596649,0.5082390904426575,0.5570430159568787,0.6047397255897522,0.650475025177002,0.6930366158485413,0.7332196831703186,0.7717514634132385,0.809393048286438,0.8439096212387085,0.8737419247627258,0.8975709080696106,0.9137464165687561,0.9229001998901367,0.929242730140686,0.9354050755500793,0.9424349665641785,0.9498960971832275,0.9587796330451965,0.970326840877533
