dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
fisher,3,ood_low,2026072201,"{""Diffusivity"": 9.5e-05, ""Reactivity"": 10.0}",{},0.10224905610084534,0.12467208504676819,0.14120866358280182,0.15537700057029724,0.16817159950733185,0.17993521690368652,0.190750390291214,0.20058290660381317,0.20935632288455963,0.2169886976480484,0.22341230511665344,0.22858469188213348,0.23249560594558716,0.23516632616519928,0.23663973808288574,0.2369677573442459,0.236206516623497,0.23441997170448303,0.2316875010728836,0.2281094491481781,0.22380176186561584,0.2188781499862671,0.2134220004081726,0.20746542513370514,0.20098845660686493,0.1939416080713272,0.18628060817718506,0.1780104786157608,0.16923993825912476
fisher,4,ood_low,2026072202,"{""Diffusivity"": 9.5e-05, ""Reactivity"": 10.0}",{},0.05320890620350838,0.10836394876241684,0.1656293272972107,0.22465239465236664,0.28484511375427246,0.34536901116371155,0.4052136540412903,0.4631366431713104,0.5175284743309021,0.5670064091682434,0.6106237769126892,0.647896945476532,0.6787562370300293,0.703270435333252,0.721381664276123,0.7329608798027039,0.7379757165908813,0.7368398308753967,0.7305465340614319,0.7203779220581055,0.7075506448745728,0.6930635571479797,0.6776467561721802,0.6617606282234192,0.6456460356712341,0.6294064521789551,0.6130946278572083,0.5967686176300049,0.5804991722106934
fisher,5,ood_low,2026072203,"{""Diffusivity"": 9.5e-05, ""Reactivity"": 10.0}",{},0.013954858295619488,0.028136948123574257,0.04277036711573601,0.057849619537591934,0.07338269799947739,0.08938253670930862,0.10586502403020859,0.12284893542528152,0.14035573601722717,0.15840937197208405,0.1770334541797638,0.19624543190002441,0.2160484492778778,0.23642191290855408,0.25731438398361206,0.27863699197769165,0.30025750398635864,0.32200291752815247,0.34367161989212036,0.3650524914264679,0.38593801856040955,0.4061242938041687,0.4254057705402374,0.4435615539550781,0.4603324830532074,0.4754241108894348,0.488574743270874,0.4996584951877594,0.508744478225708
fisher,6,ood_high,2026072201,"{""Diffusivity"": 0.021, ""Reactivity"": 10.0}",{},0.04283739626407623,0.06924372911453247,0.08914192020893097,0.10584591329097748,0.12085393071174622,0.13491769134998322,0.14837394654750824,0.16126969456672668,0.17343975603580475,0.18458962440490723,0.19438685476779938,0.2025303989648819,0.20877403020858765,0.21291275322437286,0.2147606462240219,0.21416448056697845,0.21104289591312408,0.2054261416196823,0.19747252762317657,0.18747219443321228,0.17583541572093964,0.1630558967590332,0.14963971078395844,0.13601092994213104,0.12242960184812546,0.10899341106414795,0.09576098620891571,0.08290277421474457,0.07076025009155273
fisher,7,ood_high,2026072202,"{""Diffusivity"": 0.021, ""Reactivity"": 10.0}",{},0.06803901493549347,0.12155836075544357,0.16527381539344788,0.20437048375606537,0.24459342658519745,0.29155057668685913,0.34893521666526794,0.41606202721595764,0.48642638325691223,0.5483296513557434,0.589232325553894,0.6030616164207458,0.5933756828308105,0.5689016580581665,0.5380401611328125,0.5065740346908569,0.47733962535858154,0.45118826627731323,0.4281408488750458,0.40809473395347595,0.3908214569091797,0.37589430809020996,0.3628474175930023,0.35129621624946594,0.3409571349620819,0.33160391449928284,0.32305285334587097,0.3151608109474182,0.30781474709510803
fisher,8,ood_high,2026072203,"{""Diffusivity"": 0.021, ""Reactivity"": 10.0}",{},0.00921059213578701,0.018201539292931557,0.02728925086557865,0.03645888343453407,0.04571367800235748,0.05506552755832672,0.06453374773263931,0.07414630055427551,0.08394305408000946,0.09397680312395096,0.10431370139122009,0.11502914130687714,0.12619857490062714,0.13788533210754395,0.15012630820274353,0.16291485726833344,0.17618484795093536,0.18979735672473907,0.20354801416397095,0.21718335151672363,0.2304166704416275,0.2429274171590805,0.25436368584632874,0.2643332779407501,0.2723773717880249,0.27798131108283997,0.2807048559188843,0.280390202999115,0.277290940284729
gs_alpha,0,id,2026072201,"{""Feed Rate"": 0.008, ""Kill Rate"": 0.046}",{},0.033461615443229675,0.06305056065320969,0.09366374462842941,0.12308326363563538,0.14734601974487305,0.16649757325649261,0.1868734210729599,0.21444757282733917,0.2459501475095749,0.2771020531654358,0.30587825179100037,0.33280569314956665,0.3600657880306244,0.3876360356807709,0.41379794478416443,0.44045859575271606,0.4675315320491791,0.4961475133895874,0.5275493264198303,0.5591931939125061,0.5887934565544128,0.6173921823501587,0.6462201476097107,0.6750470995903015,0.7050546407699585,0.7287862300872803,0.7529898881912231,0.7792443633079529,0.8030050992965698
gs_alpha,1,id,2026072202,"{""Feed Rate"": 0.008, ""Kill Rate"": 0.046}",{},0.03355216979980469,0.06276173889636993,0.09228357672691345,0.11771911382675171,0.14150261878967285,0.16667918860912323,0.1967487335205078,0.23231498897075653,0.2640155553817749,0.2871532142162323,0.3068700432777405,0.3265511691570282,0.35306787490844727,0.38962745666503906,0.42599883675575256,0.4560662508010864,0.4822729825973511,0.5108214020729065,0.5467503070831299,0.5780095458030701,0.5975831151008606,0.6106013059616089,0.622514545917511,0.635934054851532,0.6555319428443909,0.6850677132606506,0.7212637662887573,0.7616075277328491,0.8029932975769043
gs_alpha,2,id,2026072203,"{""Feed Rate"": 0.008, ""Kill Rate"": 0.046}",{},0.03112984262406826,0.06283638626337051,0.10037308186292648,0.14403286576271057,0.19303305447101593,0.2439020276069641,0.2857566773891449,0.317483127117157,0.34219154715538025,0.3601248264312744,0.3724087178707123,0.382621705532074,0.39345553517341614,0.4061275124549866,0.42396771907806396,0.4471297860145569,0.46708595752716064,0.489071249961853,0.5115153193473816,0.5302960872650146,0.5507234334945679,0.5779657959938049,0.6117745637893677,0.6418784856796265,0.6624388098716736,0.6799192428588867,0.698564887046814,0.721130907535553,0.7471989393234253
gs_alpha,3,ood_low,2026072201,"{""Feed Rate"": 0.0076, ""Kill Rate"": 0.046}",{},0.02888370119035244,0.04917118325829506,0.06644612550735474,0.08082059025764465,0.09219883382320404,0.10191742330789566,0.11681955307722092,0.14457325637340546,0.1898643672466278,0.24966871738433838,0.3008110821247101,0.3462110757827759,0.3895125091075897,0.42971348762512207,0.46726641058921814,0.4991157650947571,0.5239694118499756,0.5506120920181274,0.5872198939323425,0.6314451694488525,0.6778777837753296,0.7245218753814697,0.7693699598312378,0.8094862699508667,0.8433084487915039,0.8719441890716553,0.8969630002975464,0.9203187227249146,0.9445568323135376
