dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
hyp,1,id,2026072202,"{""Hyper-Diffusivity"": 0.000275}",{},0.2019214928150177,0.3041973114013672,0.36942553520202637,0.4155847132205963,0.44986122846603394,0.47615763545036316,0.4970357120037079,0.5142943859100342,0.5292085409164429,0.5426731109619141,0.5553073287010193,0.5675334930419922,0.5796382427215576,0.5918160676956177,0.6042023301124573,0.6168963313102722,0.629976749420166,0.6435127258300781,0.6575713157653809,0.6722220182418823,0.6875396370887756,0.7036066055297852,0.7205145955085754,0.7383648753166199,0.7572698593139648,0.7773541808128357,0.7987556457519531,0.8216269016265869,0.8461368680000305
hyp,2,id,2026072203,"{""Hyper-Diffusivity"": 0.000275}",{},0.03468594327569008,0.06129416450858116,0.08283904194831848,0.10101936012506485,0.11688987910747528,0.13110873103141785,0.14408273994922638,0.15606224536895752,0.167202889919281,0.17760519683361053,0.18733859062194824,0.19645589590072632,0.2050013691186905,0.2130151242017746,0.22053535282611847,0.2275993824005127,0.23424386978149414,0.24050484597682953,0.24641752243041992,0.25201600790023804,0.2573331892490387,0.262400358915329,0.26724734902381897,0.27190232276916504,0.2763917148113251,0.2807402014732361,0.2849709093570709,0.2891051769256592,0.29316285252571106
hyp,3,ood_low,2026072201,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.04883439466357231,0.07868217676877975,0.1020084097981453,0.12208075076341629,0.14017966389656067,0.15693452954292297,0.17269563674926758,0.18767288327217102,0.20199933648109436,0.21576336026191711,0.22902607917785645,0.24183060228824615,0.25420787930488586,0.2661799192428589,0.27776241302490234,0.2889662981033325,0.2997992932796478,0.31026697158813477,0.3203733563423157,0.3301219344139099,0.33951565623283386,0.34855782985687256,0.35725176334381104,0.36560165882110596,0.3736121356487274,0.3812890946865082,0.3886393904685974,0.3956710994243622,0.4023934006690979
hyp,4,ood_low,2026072202,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.1751701384782791,0.24074751138687134,0.2715122103691101,0.290395051240921,0.30572569370269775,0.3204980194568634,0.3355165719985962,0.3507203161716461,0.36579814553260803,0.3804607093334198,0.39453035593032837,0.40794217586517334,0.42071276903152466,0.43290621042251587,0.44460904598236084,0.4559154212474823,0.4669186770915985,0.4777075946331024,0.48836544156074524,0.4989708364009857,0.5095983743667603,0.5203202962875366,0.5312082171440125,0.5423337817192078,0.5537706613540649,0.5655956864356995,0.5778895616531372,0.5907392501831055,0.604238748550415
hyp,5,ood_low,2026072203,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.016835447400808334,0.03299343213438988,0.048683300614356995,0.06393208354711533,0.07875963300466537,0.09317926317453384,0.1072005033493042,0.12083112448453903,0.13407838344573975,0.14694947004318237,0.15945179760456085,0.17159323394298553,0.1833820790052414,0.19482727348804474,0.20593826472759247,0.2167252153158188,0.22719860076904297,0.23736940324306488,0.2472487837076187,0.25684791803359985,0.26617780327796936,0.27524927258491516,0.2840729057788849,0.2926586866378784,0.30101636052131653,0.30915507674217224,0.3170836567878723,0.3248104155063629,0.3323432505130768
hyp,6,ood_high,2026072201,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.08416780829429626,0.13661698997020721,0.1749117225408554,0.20527960360050201,0.23050013184547424,0.25191962718963623,0.27028563618659973,0.2860954999923706,0.2997349202632904,0.31153106689453125,0.3217720091342926,0.33071446418762207,0.33858704566955566,0.34559258818626404,0.351909875869751,0.35769596695899963,0.36308783292770386,0.36820441484451294,0.37314853072166443,0.3780084252357483,0.38285985589027405,0.3877670466899872,0.3927846848964691,0.39795881509780884,0.4033281207084656,0.40892505645751953,0.4147767424583435,0.4209056496620178,0.42733055353164673
hyp,7,ood_high,2026072202,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.21046186983585358,0.3304367959499359,0.4121271073818207,0.4743730425834656,0.5258564352989197,0.5704785585403442,0.6099372506141663,0.6450176239013672,0.6761879920959473,0.7038455605506897,0.7283972501754761,0.7502731084823608,0.7699158191680908,0.78776615858078,0.8042514324188232,0.8197774291038513,0.8347256779670715,0.8494518399238586,0.8642873764038086,0.8795419335365295,0.8955068588256836,0.9124589562416077,0.9306637048721313,0.9503800868988037,0.9718639850616455,0.995372474193573,1.0211678743362427,1.0495222806930542,1.0807219743728638
hyp,8,ood_high,2026072203,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.05643070116639137,0.09781941771507263,0.131032332777977,0.15900254249572754,0.18306013941764832,0.2038974165916443,0.2219596654176712,0.23759333789348602,0.2510981261730194,0.2627442181110382,0.27277734875679016,0.2814205586910248,0.28887516260147095,0.2953219711780548,0.300922691822052,0.3058214485645294,0.31014660000801086,0.31401193141937256,0.3175186812877655,0.3207564651966095,0.323804646730423,0.3267335593700409,0.32960543036460876,0.3324752748012543,0.3353916108608246,0.3383973240852356,0.3415301442146301,0.34482327103614807,0.34830594062805176
burgers,0,id,2026072201,"{""Viscosity"": 0.000175}",{},0.06588912010192871,0.07648075371980667,0.08780282735824585,0.10022398829460144,0.1134033128619194,0.12717951834201813,0.14128948748111725,0.1555718183517456,0.1699625700712204,0.18450519442558289,0.19908876717090607,0.21369214355945587,0.2281026393175125,0.24236805737018585,0.2565414011478424,0.27083003520965576,0.2852705121040344,0.2996272146701813,0.31364768743515015,0.32764413952827454,0.34134432673454285,0.354425311088562,0.367071270942688,0.37968671321868896,0.3925287127494812,0.40572088956832886,0.4191741347312927,0.4325062930583954,0.4455387592315674
burgers,1,id,2026072202,"{""Viscosity"": 0.000175}",{},0.03302241116762161,0.06608927249908447,0.1017414852976799,0.1385621279478073,0.17605914175510406,0.21594767272472382,0.2539368271827698,0.28941673040390015,0.3208822011947632,0.35028719902038574,0.37610378861427307,0.399558961391449,0.4209100604057312,0.44036445021629333,0.458638995885849,0.4757922887802124,0.4922448396682739,0.5087295770645142,0.525023877620697,0.5410681366920471,0.5566791892051697,0.5718302130699158,0.5875709652900696,0.6040681004524231,0.6215829253196716,0.6399876475334167,0.6588525772094727,0.67800372838974,0.6971554756164551
burgers,2,id,2026072203,"{""Viscosity"": 0.000175}",{},0.012480027042329311,0.024493148550391197,0.03660961240530014,0.048826128244400024,0.06116797402501106,0.07367580384016037,0.08640217036008835,0.09941460937261581,0.1128016784787178,0.1266828030347824,0.14122186601161957,0.15664440393447876,0.1732349842786789,0.19120022654533386,0.21043477952480316,0.23099517822265625,0.25248271226882935,0.27389079332351685,0.29448527097702026,0.3144986033439636,0.33365598320961,0.3519727289676666,0.36947008967399597,0.3863484859466553,0.40273189544677734,0.4191988408565521,0.4354969263076782,0.4512994885444641,0.46651890873908997
burgers,3,ood_low,2026072201,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.09461446106433868,0.10767465084791183,0.11936144530773163,0.1312793493270874,0.14359953999519348,0.15644273161888123,0.1696603149175644,0.18301470577716827,0.19641166925430298,0.21000617742538452,0.22355380654335022,0.23714298009872437,0.2506234347820282,0.2640187740325928,0.2772248387336731,0.29056376218795776,0.3042116165161133,0.3179076910018921,0.33131498098373413,0.3446970283985138,0.3575178384780884,0.36986374855041504,0.38171902298927307,0.39369577169418335,0.40589261054992676,0.41850829124450684,0.43145552277565,0.44427064061164856,0.4567626118659973
burgers,4,ood_low,2026072202,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.03390531614422798,0.06901515275239944,0.10799805819988251,0.1475093960762024,0.18660426139831543,0.2277458906173706,0.26631268858909607,0.302275151014328,0.3340124189853668,0.36378809809684753,0.3899214565753937,0.4134494960308075,0.43545037508010864,0.4548211395740509,0.47335150837898254,0.4902786314487457,0.5062572956085205,0.5224257707595825,0.5381308197975159,0.553351104259491,0.5682123899459839,0.582486629486084,0.5976117253303528,0.613545298576355,0.6302107572555542,0.6477957367897034,0.6660107970237732,0.6845211386680603,0.702911913394928
burgers,5,ood_low,2026072203,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.012458828277885914,0.024455145001411438,0.03655954822897911,0.04877037554979324,0.06111448258161545,0.07363414764404297,0.08638463914394379,0.09943784028291702,0.11288944631814957,0.12686926126480103,0.1415610909461975,0.1572241336107254,0.17419221997261047,0.19257597625255585,0.21208325028419495,0.2327159345149994,0.25411903858184814,0.2753903567790985,0.29596561193466187,0.315897673368454,0.33511295914649963,0.35350924730300903,0.37106794118881226,0.38799601793289185,0.40450939536094666,0.4209718704223633,0.43735072016716003,0.4531067907810211,0.4681864380836487
burgers,6,ood_high,2026072201,"{""Viscosity"": 0.00031499999999999996}",{},0.049635935574769974,0.06121664121747017,0.07418757677078247,0.08799827098846436,0.10218241065740585,0.11659601330757141,0.13108426332473755,0.14557839930057526,0.1600937694311142,0.1747192144393921,0.18934807181358337,0.20401619374752045,0.21856048703193665,0.23297128081321716,0.24735526740550995,0.26185959577560425,0.2764218747615814,0.2907772660255432,0.3047821819782257,0.3188127875328064,0.33263418078422546,0.34591564536094666,0.3588694930076599,0.37181130051612854,0.3849727511405945,0.3984742760658264,0.41228362917900085,0.42611515522003174,0.4395769238471985
burgers,7,ood_high,2026072202,"{""Viscosity"": 0.00031499999999999996}",{},0.03236335143446922,0.06379245966672897,0.09657160937786102,0.13090360164642334,0.16682641208171844,0.2052902728319168,0.24259771406650543,0.2775934338569641,0.30903151631355286,0.33835741877555847,0.36439430713653564,0.38795357942581177,0.40920349955558777,0.428914874792099,0.4472932517528534,0.4647374153137207,0.481627881526947,0.4986201524734497,0.5156816840171814,0.5325440764427185,0.5490838289260864,0.565259575843811,0.5818381905555725,0.5991150736808777,0.6174250841140747,0.6365764737129211,0.6563142538070679,0.676258385181427,0.6962240934371948
burgers,8,ood_high,2026072203,"{""Viscosity"": 0.00031499999999999996}",{},0.01250506192445755,0.024539634585380554,0.036671578884124756,0.04889698699116707,0.06123962253332138,0.07373844087123871,0.08644281327724457,0.09941671788692474,0.11274174600839615,0.1265265941619873,0.1409180760383606,0.15611320734024048,0.17235638201236725,0.18988007307052612,0.2087574154138565,0.22909808158874512,0.25053855776786804,0.2720155417919159,0.2926332652568817,0.3127330243587494,0.331851989030838,0.35015225410461426,0.36762475967407227,0.38440805673599243,0.40077322721481323,0.4171367585659027,0.4334564805030823,0.449246883392334,0.4645807147026062
kdv,0,id,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.08382117748260498,0.09511765837669373,0.10251127183437347,0.1085166484117508,0.11475468426942825,0.1209711879491806,0.12652774155139923,0.13153885304927826,0.13678784668445587,0.14319846034049988,0.15166135132312775,0.16192670166492462,0.17294667661190033,0.18412919342517853,0.19529934227466583,0.20633572340011597,0.21725934743881226,0.2279585897922516,0.23832941055297852,0.24854646623134613,0.2587474286556244,0.2690806984901428,0.2796914279460907,0.2906195819377899,0.30188509821891785,0.31348147988319397,0.32535549998283386,0.33748167753219604,0.34988993406295776
kdv,1,id,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.014787666499614716,0.027952369302511215,0.04138169437646866,0.05515965819358826,0.0694374069571495,0.0843697264790535,0.10009578615427017,0.11672566086053848,0.13432934880256653,0.15292556583881378,0.1724814921617508,0.1929340809583664,0.21420994400978088,0.23622667789459229,0.25888124108314514,0.2820427417755127,0.3055574893951416,0.32926177978515625,0.35299909114837646,0.37663984298706055,0.4001072645187378,0.4233808219432831,0.4464768171310425,0.4694371521472931,0.4923202097415924,0.5151753425598145,0.5380236506462097,0.5608668327331543,0.583715558052063
kdv,2,id,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.008695377968251705,0.01675262488424778,0.024952178820967674,0.03326481580734253,0.041688233613967896,0.050224754959344864,0.05887684226036072,0.06764594465494156,0.07653306424617767,0.0855385810136795,0.09466294944286346,0.10390644520521164,0.11326974630355835,0.12275371700525284,0.13235943019390106,0.1420879364013672,0.15194009244441986,0.16191640496253967,0.17201687395572662,0.1822407841682434,0.19258670508861542,0.2030525654554367,0.2136356234550476,0.22433249652385712,0.23513954877853394,0.24605271220207214,0.25706779956817627,0.2681804299354553,0.27938616275787354
kdv,3,ood_low,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.08388788253068924,0.09520183503627777,0.10260815173387527,0.10862237960100174,0.11486658453941345,0.12108713388442993,0.1266453117132187,0.13165482878684998,0.1368984878063202,0.1432998925447464,0.15175199508666992,0.16200831532478333,0.17302168905735016,0.1841999590396881,0.195367693901062,0.20640254020690918,0.21732574701309204,0.22802548110485077,0.23839722573757172,0.24861542880535126,0.25881707668304443,0.2691505551338196,0.27976125478744507,0.29068949818611145,0.3019552528858185,0.31355199217796326,0.3254263401031494,0.33755257725715637,0.34996119141578674
kdv,4,ood_low,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.014787513762712479,0.02795274369418621,0.04138344153761864,0.05516378581523895,0.06944514811038971,0.08438249677419662,0.1001150980591774,0.11675310879945755,0.13436654210090637,0.15297402441501617,0.17254261672496796,0.19300907850265503,0.21429985761642456,0.2363322228193283,0.2590028941631317,0.28218069672584534,0.3057117164134979,0.32943210005760193,0.35318511724472046,0.37684115767478943,0.4003233015537262,0.423611044883728,0.4467207193374634,0.46969395875930786,0.4925890266895294,0.5154551267623901,0.5383129715919495,0.5611637234687805,0.584017813205719
kdv,5,ood_low,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.008695282973349094,0.01675245352089405,0.024951908737421036,0.03326443210244179,0.04168775677680969,0.05022419989109039,0.058876197785139084,0.06764519959688187,0.0765322595834732,0.08553773164749146,0.09466207772493362,0.1039055734872818,0.11326887458562851,0.12275281548500061,0.13235853612422943,0.14208705723285675,0.15193922817707062,0.1619156152009964,0.17201615869998932,0.18224017322063446,0.19258612394332886,0.20305205881595612,0.21363522112369537,0.22433218359947205,0.2351393848657608,0.24605266749858856,0.2570679783821106,0.26818084716796875,0.2793867886066437
kdv,6,ood_high,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.08374791592359543,0.09502524137496948,0.10240507125854492,0.10840083658695221,0.114632248878479,0.12084440886974335,0.12639933824539185,0.1314123123884201,0.13666729629039764,0.14308811724185944,0.15156283974647522,0.16183815896511078,0.17286540567874908,0.18405267596244812,0.19522547721862793,0.20626352727413177,0.21718770265579224,0.22788627445697784,0.23825611174106598,0.2484719455242157,0.2586720883846283,0.2690051794052124,0.2796159088611603,0.2905440330505371,0.3018093705177307,0.31340527534484863,0.3252789080142975,0.33740490674972534,0.3498128354549408
kdv,7,ood_high,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.014787825755774975,0.02795189805328846,0.04137968271970749,0.05515497922897339,0.06942874193191528,0.08435551822185516,0.10007434338331223,0.11669523268938065,0.1342882364988327,0.15287208557128906,0.17241410911083221,0.19285143911838531,0.21411095559597015,0.23611049354076385,0.258747398853302,0.28189095854759216,0.30538779497146606,0.32907453179359436,0.3527945876121521,0.3764185607433319,0.39986976981163025,0.4231277108192444,0.4462088644504547,0.46915513277053833,0.49202489852905273,0.5148680210113525,0.5377058982849121,0.5605407357215881,0.5833835005760193
kdv,8,ood_high,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.008695497177541256,0.016752872616052628,0.024952542036771774,0.033265262842178345,0.04168876260519028,0.050225384533405304,0.05887753143906593,0.06764665246009827,0.07653378695249557,0.085539311170578,0.09466369450092316,0.10390723496675491,0.11327054351568222,0.12275448441505432,0.13236017525196075,0.14208869636058807,0.15194082260131836,0.1619170755147934,0.17201749980449677,0.1822413206100464,0.19258710741996765,0.2030528336763382,0.21363572776317596,0.22433242201805115,0.23513929545879364,0.24605226516723633,0.25706708431243896,0.2681794762611389,0.27938494086265564
ks,0,id,2026072201,"{""Domain Extent"": 70.0}",{},0.020654801279306412,0.04350341111421585,0.07479655742645264,0.11511620879173279,0.17004847526550293,0.24322132766246796,0.3329102694988251,0.431844562292099,0.5360878705978394,0.6416381597518921,0.7412369847297668,0.8301090598106384,0.9097010493278503,0.9803226590156555,1.0408495664596558,1.0907760858535767,1.1299391984939575,1.162528395652771,1.1897742748260498,1.2126457691192627,1.2325725555419922,1.250002384185791,1.2646703720092773,1.2794318199157715,1.29662024974823,1.3125005960464478,1.3254179954528809,1.3348673582077026,1.3403327465057373
ks,1,id,2026072202,"{""Domain Extent"": 70.0}",{},0.021795358508825302,0.04651244357228279,0.0767010897397995,0.1136353388428688,0.15991312265396118,0.2152249962091446,0.287291020154953,0.38261309266090393,0.4799448549747467,0.5657396912574768,0.6452973484992981,0.7265542149543762,0.814135730266571,0.9050260186195374,1.0008201599121094,1.0951669216156006,1.17090904712677,1.2245341539382935,1.2638009786605835,1.298869013786316,1.3342413902282715,1.3726496696472168,1.412118673324585,1.4397327899932861,1.448577642440796,1.4372375011444092,1.4159036874771118,1.4019726514816284,1.401520013809204
ks,2,id,2026072203,"{""Domain Extent"": 70.0}",{},0.015150082297623158,0.030614158138632774,0.05024183914065361,0.07354763895273209,0.10435855388641357,0.14472045004367828,0.19007188081741333,0.23433105647563934,0.2780147194862366,0.3273681104183197,0.3810325860977173,0.4401893615722656,0.5030074715614319,0.5652602910995483,0.6265957951545715,0.6876733303070068,0.7481153607368469,0.806318998336792,0.8638391494750977,0.9207184314727783,0.9780826568603516,1.042801856994629,1.117680311203003,1.1927804946899414,1.254908800125122,1.296274185180664,1.3252414464950562,1.348257064819336,1.3636218309402466
ks,3,ood_low,2026072201,"{""Domain Extent"": 9.5}",{},0.028091108426451683,0.04884517192840576,0.06716788560152054,0.09137623757123947,0.12542566657066345,0.16189509630203247,0.19976545870304108,0.23648469150066376,0.2733832001686096,0.30893954634666443,0.34338852763175964,0.374751478433609,0.4027765989303589,0.4263741075992584,0.44741514325141907,0.46706902980804443,0.4853805601596832,0.5023764967918396,0.5193711519241333,0.5375932455062866,0.5587612390518188,0.5840606689453125,0.6148642301559448,0.6525330543518066,0.6986752152442932,0.7555763721466064,0.8260034322738647,0.9131569862365723,1.0194824934005737
ks,4,ood_low,2026072202,"{""Domain Extent"": 9.5}",{},0.029369013383984566,0.052562177181243896,0.06959137320518494,0.08703865110874176,0.1030225157737732,0.12202265113592148,0.14246933162212372,0.16430768370628357,0.1867220401763916,0.20844806730747223,0.2299327850341797,0.24987415969371796,0.26930177211761475,0.28739139437675476,0.3051585257053375,0.32205119729042053,0.33899787068367004,0.3554432690143585,0.3721786439418793,0.3886430263519287,0.40541839599609375,0.42202192544937134,0.43881773948669434,0.455425888299942,0.47205761075019836,0.488422691822052,0.5046452283859253,0.5204915404319763,0.5360571146011353
ks,5,ood_low,2026072203,"{""Domain Extent"": 9.5}",{},0.030067672953009605,0.05381741002202034,0.07334509491920471,0.093242347240448,0.11327782273292542,0.13543908298015594,0.15853111445903778,0.18248294293880463,0.20702029764652252,0.2313089221715927,0.2546263039112091,0.2773260772228241,0.29919061064720154,0.32040396332740784,0.34091460704803467,0.36048853397369385,0.37948325276374817,0.3976719379425049,0.41550809144973755,0.43271520733833313,0.44993412494659424,0.46699777245521545,0.48471972346305847,0.5032203197479248,0.5236819386482239,0.5468067526817322,0.5744496583938599,0.6082350611686707,0.6510749459266663
ks,6,ood_high,2026072201,"{""Domain Extent"": 136.5}",{},0.03685111179947853,0.0658700093626976,0.10314810276031494,0.15216055512428284,0.2144922912120819,0.2869769334793091,0.36430904269218445,0.44615158438682556,0.538871705532074,0.6388129591941833,0.7330919504165649,0.8171906471252441,0.8937298655509949,0.9640157222747803,1.0304369926452637,1.0948938131332397,1.1553293466567993,1.2075893878936768,1.2488478422164917,1.2813711166381836,1.3099695444107056,1.3378483057022095,1.3645963668823242,1.3882315158843994,1.4098443984985352,1.4299309253692627,1.4490816593170166,1.4652880430221558,1.4757883548736572
ks,7,ood_high,2026072202,"{""Domain Extent"": 136.5}",{},0.028631025925278664,0.050406038761138916,0.07655441761016846,0.10850627720355988,0.14615733921527863,0.19045251607894897,0.2396457940340042,0.2911450266838074,0.34463852643966675,0.39835071563720703,0.4508592486381531,0.499085396528244,0.5448410511016846,0.5922049283981323,0.6410756707191467,0.6899621486663818,0.7384023666381836,0.7858747839927673,0.8325961828231812,0.8777622580528259,0.9190804362297058,0.955335795879364,0.9858682155609131,1.01032292842865,1.0310702323913574,1.049810528755188,1.0667167901992798,1.081254243850708,1.0947906970977783
